// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM/MEDIMEER;2026-07-20;08:51:38;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
17;2026-05-20;07:24:43;15.7272;;919.246;37.4579;1.0
17;2026-05-20;07:24:42;15.6881;;802.292;37.447;1.5
17;2026-05-20;07:24:42;15.6247;;556.421;37.5069;1.75
17;2026-05-20;07:24:41;15.5835;;297.768;37.5247;2.25
17;2026-05-20;07:24:41;15.5565;;293.318;37.5974;2.75
17;2026-05-20;07:24:40;15.5372;;247.401;37.5943;3.0
17;2026-05-20;07:24:40;15.5036;;237.551;37.6228;3.25
17;2026-05-20;07:24:39;15.4626;;260.166;37.6572;3.75
17;2026-05-20;07:24:39;15.4427;;201.685;37.6463;4.25
17;2026-05-20;07:24:38;15.4298;;209.324;37.6431;4.5
17;2026-05-20;07:24:38;15.4196;;210.013;37.6524;5.0
17;2026-05-20;07:24:37;15.4062;;187.642;37.6643;5.25
17;2026-05-20;07:24:37;15.3887;;241.124;37.6815;5.75
17;2026-05-20;07:24:36;15.3721;;205.405;37.6918;6.25
17;2026-05-20;07:24:36;15.3542;;244.78;37.7084;6.5
17;2026-05-20;07:24:35;15.3211;;204.147;37.7916;6.75
17;2026-05-20;07:24:35;15.2848;;206.397;37.8243;7.25
17;2026-05-20;07:24:34;15.2557;;177.568;37.8366;7.75
17;2026-05-20;07:24:34;15.2415;;186.491;37.828;8.25
17;2026-05-20;07:24:33;15.2357;;165.975;37.8132;8.5
17;2026-05-20;07:24:33;15.2261;;162.034;37.8097;8.75
17;2026-05-20;07:24:32;15.2132;;154.92;37.8367;9.25
17;2026-05-20;07:24:32;15.1955;;147.948;37.8488;9.5
17;2026-05-20;07:24:31;15.1805;;138.672;37.8568;10.0
17;2026-05-20;07:24:31;15.1635;;127.921;37.8885;10.25
17;2026-05-20;07:24:30;15.1421;;122.906;37.8991;10.75
17;2026-05-20;07:24:30;15.1081;;109.661;37.9202;11.0
17;2026-05-20;07:24:29;15.0878;;104.46;37.9223;11.5
17;2026-05-20;07:24:29;15.0694;;98.04;37.9321;12.0
17;2026-05-20;07:24:28;15.049;;90.882;37.9435;12.5
17;2026-05-20;07:24:28;15.0237;;85.011;37.9542;12.75
17;2026-05-20;07:24:27;14.9941;;79.216;37.9709;13.0
17;2026-05-20;07:24:27;14.9771;;74.154;37.9762;13.5
17;2026-05-20;07:24:26;14.9782;;70.097;37.9824;13.75
17;2026-05-20;07:24:26;14.9825;;66.614;37.995;14.25
17;2026-05-20;07:24:25;14.9837;;61.659;38.0035;14.75
17;2026-05-20;07:24:25;14.9781;;56.199;38.0166;15.0
17;2026-05-20;07:24:24;14.9657;;50.816;38.0296;15.5
17;2026-05-20;07:24:24;14.9543;;46.374;38.0345;16.0
17;2026-05-20;07:24:23;14.9376;;43.403;38.0095;16.25
17;2026-05-20;07:24:23;14.9195;;41.257;38.0159;16.75
17;2026-05-20;07:24:22;14.8852;;39.362;38.0403;17.0
17;2026-05-20;07:24:22;14.8522;;36.736;38.0514;17.25
17;2026-05-20;07:24:21;14.8109;;33.625;38.0662;17.75
17;2026-05-20;07:24:21;14.7645;;30.588;38.0721;18.0
17;2026-05-20;07:24:20;14.7088;;28.14;38.0767;18.5
17;2026-05-20;07:24:20;14.6531;;26.217;38.1046;19.0
17;2026-05-20;07:24:19;14.6021;;24.453;38.0957;19.25
17;2026-05-20;07:24:19;14.584;;22.721;38.0673;19.75
17;2026-05-20;07:24:18;14.5584;;21.347;38.0673;20.0
17;2026-05-20;07:24:18;14.5343;;20.103;38.0846;20.25
17;2026-05-20;07:24:17;14.5034;;18.553;38.1123;20.75
17;2026-05-20;07:24:17;14.475;;16.997;38.1114;21.25
17;2026-05-20;07:24:16;14.4488;;15.731;38.1181;21.5
17;2026-05-20;07:24:16;14.4307;;14.674;38.1174;22.0
17;2026-05-20;07:24:15;14.4188;;13.617;38.1211;22.25
17;2026-05-20;07:24:15;14.4106;;12.539;38.1215;22.75
17;2026-05-20;07:24:14;14.4014;;11.607;38.1242;23.0
17;2026-05-20;07:24:14;14.392;;10.872;38.1295;23.25
17;2026-05-20;07:24:13;14.381;;10.195;38.1346;23.5
17;2026-05-20;07:24:13;14.3739;;9.414;38.1361;24.0
17;2026-05-20;07:24:12;14.3719;;8.606;38.1331;24.5
17;2026-05-20;07:24:12;14.3716;;7.915;38.1369;24.75
17;2026-05-20;07:24:11;14.3716;;7.371;38.1358;25.0
17;2026-05-20;07:24:11;14.3719;;6.74;38.1337;25.25
17;2026-05-20;07:24:10;14.3723;;6.007;38.133;25.75
17;2026-05-20;07:24:10;14.3721;;5.288;38.133;26.25
17;2026-05-20;07:24:09;14.3721;;4.648;38.1321;26.5
