// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:40
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_3_2026-06-16T07-13-43_to_2026-06-16T07-17-21.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045,-0.045,-0.045,-0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [30.625  0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-06-16T07:17:18.500,    50.77845001220703,    19.2299200554844,    84.66934204101562,    2.0,    38.052367216506525,    27.29828490549062,    u
2026-06-16T07:17:18.000,    50.662437438964844,    19.02169101277832,    77.71613311767578,    2.25,    38.14571908456198,    27.42408154254599,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    2.5,    nan,    nan,    u
2026-06-16T07:17:17.500,    50.60272216796875,    18.581317209172994,    70.92274475097656,    2.75,    38.504293192762674,    27.812508408703025,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    3.0,    nan,    nan,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    3.25,    nan,    nan,    u
2026-06-16T07:17:17.000,    49.85348129272461,    18.270383040769957,    68.3087387084961,    3.5,    38.15093534466687,    27.62139561321328,    u
2026-06-16T07:17:16.500,    49.603797912597656,    18.200948798679747,    65.35301971435547,    3.75,    38.00024272298018,    27.523575385775302,    u
2026-06-16T07:17:16.000,    49.535316467285156,    18.131510020699352,    63.64409637451172,    4.0,    38.005691167090255,    27.54532312531728,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    4.25,    nan,    nan,    u
2026-06-16T07:17:15.500,    49.51017761230469,    18.035083022899926,    65.0188980102539,    4.5,    38.073731419046986,    27.621812630997738,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    4.75,    nan,    nan,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    5.0,    nan,    nan,    u
2026-06-16T07:17:15.000,    49.411895751953125,    17.962227488751523,    63.94350051879883,    5.25,    38.0564297332785,    27.62690888387283,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    5.5,    nan,    nan,    u
2026-06-16T07:17:14.500,    49.3013916015625,    17.93499054305721,    63.37687301635742,    5.75,    37.985884833062975,    27.579689585209508,    u
2026-06-16T07:17:14.000,    49.26875305175781,    17.878074655192904,    73.54869079589844,    6.0,    38.01060785884551,    27.61292542415049,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    6.25,    nan,    nan,    u
2026-06-16T07:17:13.500,    49.276432037353516,    17.771647050627507,    79.41094970703125,    6.5,    38.11684506030906,    27.72102147930991,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    6.75,    nan,    nan,    u
2026-06-16T07:17:13.000,    49.117000579833984,    17.666153275291435,    84.8819580078125,    7.0,    38.0767507411275,    27.71658802796196,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    7.25,    nan,    nan,    u
2026-06-16T07:17:12.500,    48.89553451538086,    17.554677141131833,    107.80307006835938,    7.5,    37.987836345880936,    27.67606798989459,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    7.75,    nan,    nan,    u
2026-06-16T07:17:12.000,    48.8348503112793,    17.37021212640684,    91.07725524902344,    8.0,    38.108251606824965,    27.81403569682311,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    8.25,    nan,    nan,    u
2026-06-16T07:17:11.500,    48.74913024902344,    17.083226668764837,    96.2184829711914,    8.5,    38.30492565565028,    28.035415680184315,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    8.75,    nan,    nan,    u
2026-06-16T07:17:11.000,    48.40108108520508,    16.758927357033826,    89.17343139648438,    9.0,    38.305902896441836,    28.114876581551243,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    9.25,    nan,    nan,    u
2026-06-16T07:17:10.500,    47.97187042236328,    16.656565563986078,    98.43219757080078,    9.5,    38.02112629655128,    27.920615612220217,    u
2026-06-16T07:17:10.000,    47.839134216308594,    16.455789217026904,    93.46236419677734,    9.75,    38.09412609067218,    28.024747191427878,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    10.0,    nan,    nan,    u
2026-06-16T07:17:09.500,    47.70481491088867,    16.244692414999008,    99.16986083984375,    10.25,    38.175950632235654,    28.13781378154181,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    10.5,    nan,    nan,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    10.75,    nan,    nan,    u
2026-06-16T07:17:09.000,    47.42516326904297,    16.07963259285316,    101.6945571899414,    11.0,    38.0824738469312,    28.104795870488488,    u
2026-06-16T07:17:08.250,    47.30667495727539,    15.977574471849948,    98.11507034301758,    11.25,    38.073483684914876,    28.121809073245117,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    11.5,    nan,    nan,    u
2026-06-16T07:17:07.500,    47.2047233581543,    15.819785177707672,    115.92098236083984,    11.75,    38.13327213568138,    28.204674169954387,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    12.0,    nan,    nan,    u
2026-06-16T07:17:07.000,    47.09409713745117,    15.703154314309359,    98.65782928466797,    12.25,    38.145356180472476,    28.24107799149806,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    12.5,    nan,    nan,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    12.75,    nan,    nan,    u
2026-06-16T07:17:06.500,    46.922542572021484,    15.602115493733436,    90.14973449707031,    13.0,    38.086675719409705,    28.219239096947376,    u
2026-06-16T07:17:06.000,    46.813968658447266,    15.549566962872632,    86.9882583618164,    13.25,    38.03835447844166,    28.194117964597353,    u
2026-06-16T07:17:05.500,    46.77955627441406,    15.461278090253472,    93.82069396972656,    13.5,    38.0924300178849,    28.256085947187785,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    13.75,    nan,    nan,    u
2026-06-16T07:17:05.000,    46.681724548339844,    15.36135591135826,    80.30406951904297,    14.0,    38.09977050856165,    28.28463353593179,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    14.25,    nan,    nan,    u
2026-06-16T07:17:04.500,    46.59386444091797,    15.300751961767673,    77.37691497802734,    14.5,    38.077906233381434,    28.281621175406826,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    14.75,    nan,    nan,    u
2026-06-16T07:17:04.000,    46.55052185058594,    15.262329107150435,    76.20858764648438,    15.0,    38.0752828967573,    28.288365108194057,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    15.25,    nan,    nan,    u
2026-06-16T07:17:03.500,    46.51688766479492,    15.208378914743662,    70.41754913330078,    15.5,    38.09672546623417,    28.317182125077125,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    15.75,    nan,    nan,    u
2026-06-16T07:17:03.000,    46.47219467163086,    15.139523631311022,    68.92486572265625,    16.0,    38.122561456501764,    28.35274374994856,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    16.25,    nan,    nan,    u
2026-06-16T07:17:02.500,    46.37724685668945,    15.082082833279856,    68.3242416381836,    16.5,    38.09087921953305,    28.341315186494967,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    16.75,    nan,    nan,    u
2026-06-16T07:17:02.000,    46.34627914428711,    15.047616887255572,    63.43251419067383,    17.0,    38.09579903336531,    28.352906674637325,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    17.25,    nan,    nan,    u
2026-06-16T07:17:01.500,    46.31703567504883,    15.03098938218318,    61.10236358642578,    17.5,    38.08485571444308,    28.348228123549916,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    17.75,    nan,    nan,    u
2026-06-16T07:17:01.000,    46.310272216796875,    15.0161914085038,    60.97796630859375,    18.0,    38.09288946337404,    28.357777216375325,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    18.25,    nan,    nan,    u
2026-06-16T07:17:00.500,    46.296810150146484,    14.996727603138424,    61.9890022277832,    18.5,    38.09925596209976,    28.367092352027385,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    18.75,    nan,    nan,    u
2026-06-16T07:17:00.000,    46.286258697509766,    14.983631288516335,    55.39630126953125,    19.0,    38.10205257557081,    28.37221932461466,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    19.25,    nan,    nan,    u
2026-06-16T07:16:59.500,    46.290836334228516,    14.977209168369882,    53.87034606933594,    19.5,    38.112371373557764,    28.3816434125888,    u
2026-06-16T07:16:59.000,    46.2888069152832,    14.973268738365732,    54.8553466796875,    19.75,    38.114194194896626,    28.383949175287853,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    20.0,    nan,    nan,    u
2026-06-16T07:16:58.500,    46.28592300415039,    14.97259765630588,    54.86763381958008,    20.25,    38.111972465918726,    28.382402317435663,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    20.5,    nan,    nan,    u
2026-06-16T07:16:58.000,    46.29167556762695,    14.975452880375087,    52.63981628417969,    20.75,    38.11426150243914,    28.38354515162723,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    21.0,    nan,    nan,    u
2026-06-16T07:16:57.500,    46.301788330078125,    14.9823757923441,    50.40692901611328,    21.25,    38.11661839983759,    28.38382344063325,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    21.5,    nan,    nan,    u
2026-06-16T07:16:57.000,    46.32997512817383,    14.986059264629148,    46.85239791870117,    21.75,    38.13884694517664,    28.40016644901334,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    22.0,    nan,    nan,    u
2026-06-16T07:16:56.500,    46.34312057495117,    14.98669189447537,    44.837196350097656,    22.25,    38.150187280935874,    28.408790998435506,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    22.5,    nan,    nan,    u
2026-06-16T07:16:56.000,    46.34309005737305,    14.986641540541314,    45.4038200378418,    22.75,    38.15005025906843,    28.40870912977516,    u
2026-06-16T07:16:55.500,    46.34195327758789,    14.985605774098076,    43.5752067565918,    23.0,    38.14981971155324,    28.408779798181968,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    23.25,    nan,    nan,    u
2026-06-16T07:16:55.000,    46.34000778198242,    14.983782348921522,    40.02754211425781,    23.5,    38.149585534344,    28.40902715023026,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    23.75,    nan,    nan,    u
2026-06-16T07:16:54.500,    46.344322204589844,    14.98250122088939,    37.36001968383789,    24.0,    38.15463225142356,    28.41322594614371,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    24.25,    nan,    nan,    u
2026-06-16T07:16:54.000,    46.34166717529297,    14.980947265867144,    35.638797760009766,    24.5,    38.153535917557264,    28.41274265308948,    u
2026-06-16T07:16:53.500,    46.340511322021484,    14.977916260249913,    33.66300964355469,    24.75,    38.15526411807534,    28.41477230109672,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    25.0,    nan,    nan,    u
2026-06-16T07:16:53.000,    46.33883285522461,    14.975075684022158,    30.92750358581543,    25.25,    38.156297595076644,    28.416224848561342,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    25.5,    nan,    nan,    u
2026-06-16T07:16:52.500,    46.336830139160156,    14.973267822526395,    28.645801544189453,    25.75,    38.156022348202676,    28.41643468042912,    u
2026-06-16T07:16:52.000,    46.33888244628906,    14.973086242680438,    27.337167739868164,    26.0,    38.15794270435584,    28.417969912095714,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    26.25,    nan,    nan,    u
2026-06-16T07:16:51.500,    46.33710861206055,    14.973166809068061,    25.8437557220459,    26.5,    38.15605767340933,    28.41651011315389,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    26.75,    nan,    nan,    u
2026-06-16T07:16:51.000,    46.33559036254883,    14.97292510990519,    23.251441955566406,    27.0,    38.15468196461361,    28.415519299190464,    u
2026-06-16T07:16:50.500,    46.33704376220703,    14.973233642522246,    20.507978439331055,    27.25,    38.15554175105136,    28.416127836037504,    u
2026-06-16T07:16:50.000,    46.33829116821289,    14.974099731305614,    19.092674255371094,    27.5,    38.15574771549368,    28.4160997379704,    u
2026-06-16T07:16:49.500,    46.34177017211914,    14.975126342615113,    17.684961318969727,    27.75,    38.15785315397691,    28.41750198625914,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    28.0,    nan,    nan,    u
2026-06-16T07:16:49.000,    46.337860107421875,    14.976802673074417,    15.406876564025879,    28.25,    38.15241407315347,    28.41294144014796,    u
2026-06-16T07:16:48.500,    46.342891693115234,    14.978486633044668,    13.325864791870117,    28.5,    38.155238074201215,    28.414756048930485,    u
2026-06-16T07:16:48.000,    46.34556579589844,    14.980109557858668,    12.256609916687012,    28.75,    38.15602678827439,    28.415006898580714,    u
2026-06-16T07:16:47.500,    46.3473014831543,    14.98039398191031,    11.092255592346191,    29.0,    38.15724817553088,    28.41589379282027,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    29.25,    nan,    nan,    u
2026-06-16T07:16:30.289,    46.34834510401676,    14.978469559579695,    8.566408006768478,    29.5,    38.159875446113084,    28.418372238376257,    u
2026-06-16T07:16:30.663,    46.347885546476945,    14.977305224866344,    7.850855713305266,    29.75,    38.160516694908,    28.41913510889928,    u
2026-06-16T07:16:23.666,    46.34500376383463,    14.976907348648334,    7.149724801381429,    30.0,    38.15816606750305,    28.417416538103833,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    30.25,    nan,    nan,    u
2026-06-16T07:16:13.000,    nan,    nan,    nan,    30.5,    nan,    nan,    u
