// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM/MEDIMEER;2026-07-17;13:27:02;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
22;2026-06-16;07:17:19;19.3541;;103.942;38.0292;1.0
22;2026-06-16;07:17:19;19.3035;;86.243;38.0259;1.75
22;2026-06-16;07:17:18;19.2299;;84.669;38.0524;2.0
22;2026-06-16;07:17:18;19.0217;;77.716;38.1457;2.25
22;2026-06-16;07:17:17;18.5813;;70.923;38.5043;2.75
22;2026-06-16;07:17:17;18.2704;;68.309;38.1509;3.5
22;2026-06-16;07:17:16;18.1662;;64.499;38.003;4.0
22;2026-06-16;07:17:15;18.0351;;65.019;38.0737;4.5
22;2026-06-16;07:17:15;17.9622;;63.944;38.0564;5.25
22;2026-06-16;07:17:14;17.935;;63.377;37.9859;5.75
22;2026-06-16;07:17:14;17.8781;;73.549;38.0106;6.0
22;2026-06-16;07:17:13;17.7716;;79.411;38.1168;6.5
22;2026-06-16;07:17:13;17.6662;;84.882;38.0768;7.0
22;2026-06-16;07:17:12;17.5547;;107.803;37.9878;7.5
22;2026-06-16;07:17:12;17.3702;;91.077;38.1083;8.0
22;2026-06-16;07:17:11;17.0832;;96.218;38.3049;8.5
22;2026-06-16;07:17:11;16.7589;;89.173;38.3059;9.0
22;2026-06-16;07:17:10;16.6566;;98.432;38.0211;9.5
22;2026-06-16;07:17:10;16.4558;;93.462;38.0941;9.75
22;2026-06-16;07:17:09;16.2447;;99.17;38.176;10.25
22;2026-06-16;07:17:09;16.0796;;101.695;38.0825;11.0
22;2026-06-16;07:17:08;15.9776;;98.115;38.0735;11.25
22;2026-06-16;07:17:07;15.8198;;115.921;38.1333;11.75
22;2026-06-16;07:17:07;15.7032;;98.658;38.1454;12.25
22;2026-06-16;07:17:06;15.6021;;90.15;38.0867;13.0
22;2026-06-16;07:17:06;15.5496;;86.988;38.0384;13.25
22;2026-06-16;07:17:05;15.4613;;93.821;38.0924;13.5
22;2026-06-16;07:17:05;15.3614;;80.304;38.0998;14.0
22;2026-06-16;07:17:04;15.3008;;77.377;38.0779;14.5
22;2026-06-16;07:17:04;15.2623;;76.209;38.0753;15.0
22;2026-06-16;07:17:03;15.2084;;70.418;38.0967;15.5
22;2026-06-16;07:17:03;15.1395;;68.925;38.1226;16.0
22;2026-06-16;07:17:02;15.0821;;68.324;38.0909;16.5
22;2026-06-16;07:17:02;15.0476;;63.433;38.0958;17.0
22;2026-06-16;07:17:01;15.031;;61.102;38.0849;17.5
22;2026-06-16;07:17:01;15.0162;;60.978;38.0929;18.0
22;2026-06-16;07:17:00;14.9967;;61.989;38.0993;18.5
22;2026-06-16;07:17:00;14.9836;;55.396;38.1021;19.0
22;2026-06-16;07:16:59;14.9772;;53.87;38.1124;19.5
22;2026-06-16;07:16:59;14.9733;;54.855;38.1142;19.75
22;2026-06-16;07:16:58;14.9726;;54.868;38.112;20.25
22;2026-06-16;07:16:58;14.9755;;52.64;38.1143;20.75
22;2026-06-16;07:16:57;14.9824;;50.407;38.1166;21.25
22;2026-06-16;07:16:57;14.9861;;46.852;38.1388;21.75
22;2026-06-16;07:16:56;14.9867;;44.837;38.1502;22.25
22;2026-06-16;07:16:56;14.9866;;45.404;38.1501;22.75
22;2026-06-16;07:16:55;14.9856;;43.575;38.1498;23.0
22;2026-06-16;07:16:55;14.9838;;40.028;38.1496;23.5
22;2026-06-16;07:16:54;14.9825;;37.36;38.1546;24.0
22;2026-06-16;07:16:54;14.9809;;35.639;38.1535;24.5
22;2026-06-16;07:16:53;14.9779;;33.663;38.1553;24.75
22;2026-06-16;07:16:53;14.9751;;30.928;38.1563;25.25
22;2026-06-16;07:16:52;14.9733;;28.646;38.156;25.75
22;2026-06-16;07:16:52;14.9731;;27.337;38.1579;26.0
22;2026-06-16;07:16:51;14.9732;;25.844;38.1561;26.5
22;2026-06-16;07:16:51;14.9729;;23.251;38.1547;27.0
22;2026-06-16;07:16:50;14.9732;;20.508;38.1555;27.25
22;2026-06-16;07:16:50;14.9741;;19.093;38.1557;27.5
22;2026-06-16;07:16:49;14.9751;;17.685;38.1579;27.75
22;2026-06-16;07:16:49;14.9768;;15.407;38.1524;28.25
22;2026-06-16;07:16:48;14.9785;;13.326;38.1552;28.5
22;2026-06-16;07:16:48;14.9801;;12.257;38.156;28.75
22;2026-06-16;07:16:47;14.9804;;11.092;38.1572;29.0
22;2026-06-16;07:16:30;14.9785;;8.566;38.1599;29.5
22;2026-06-16;07:16:30;14.9773;;7.851;38.1605;29.75
22;2026-06-16;07:16:23;14.9769;;7.15;38.1582;30.0
