// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:41
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_4_2026-07-15T07-28-13_to_2026-07-15T07-34-11.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [31.625  0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-07-15T07:30:58.500,    nan,    nan,    nan,    1.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    2.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    3.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    4.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    4.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    5.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    6.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    7.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    8.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    9.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    10.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    11.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    11.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    12.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    13.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    14.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    16.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    18.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    18.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    19.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    19.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    22.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    23.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    25.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    26.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    26.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    27.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    27.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    28.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    29.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    29.5,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    30.75,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    31.0,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    31.25,    nan,    nan,    d
2026-07-15T07:30:58.500,    nan,    nan,    nan,    31.5,    nan,    nan,    d
2026-07-15T07:34:09.000,    55.74760055541992,    26.310096741304733,    206.0081329345703,    0.75,    35.9453408022916,    23.6503406294446,    u
2026-07-15T07:34:08.500,    55.84989929199219,    26.306587524944916,    149.19314575195312,    1.0,    36.022382512718885,    23.70956521275673,    u
2026-07-15T07:34:08.000,    55.85956954956055,    26.297498780768365,    123.4027328491211,    1.25,    36.03646355813085,    23.723071868526176,    u
2026-07-15T07:34:07.500,    55.90131378173828,    26.285439149825834,    113.95555877685547,    1.5,    36.076183215975526,    23.756860052620823,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    1.75,    nan,    nan,    u
2026-07-15T07:34:07.000,    55.89012145996094,    26.252895513083786,    109.72051239013672,    2.0,    36.09349034810107,    23.780209298714112,    u
2026-07-15T07:34:06.250,    56.11925506591797,    26.202577520394698,    89.67610931396484,    2.25,    36.300081645724404,    23.951934844854463,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    2.5,    nan,    nan,    u
2026-07-15T07:34:05.500,    56.19865036010742,    26.094044202938676,    82.87387084960938,    2.75,    36.44403131709157,    24.094761467452145,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    3.0,    nan,    nan,    u
2026-07-15T07:34:05.000,    56.30482482910156,    26.00494325091131,    78.32133483886719,    3.25,    36.5927132555343,    24.235014707260916,    u
2026-07-15T07:34:04.500,    56.31467056274414,    25.94740204687696,    70.26343536376953,    3.5,    36.64589211608279,    24.293249049794213,    u
2026-07-15T07:34:04.000,    56.182125091552734,    25.938700256985612,    65.69316864013672,    3.75,    36.555473495207195,    24.227750600218997,    u
2026-07-15T07:34:03.500,    56.1712760925293,    25.915746158570983,    69.46502685546875,    4.0,    36.565789891346874,    24.24275345884257,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    4.25,    nan,    nan,    u
2026-07-15T07:34:03.000,    56.17169189453125,    25.9326196257025,    74.25804901123047,    4.5,    36.552459339043274,    24.22743024762167,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    4.75,    nan,    nan,    u
2026-07-15T07:34:02.500,    56.21905517578125,    25.989940176252276,    71.10850524902344,    5.0,    36.54122297891835,    24.200996936076308,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    5.25,    nan,    nan,    u
2026-07-15T07:34:02.000,    56.19355773925781,    26.094537031720392,    64.61381530761719,    5.5,    36.439012128832914,    24.091017660857005,    u
2026-07-15T07:34:01.500,    56.73192596435547,    26.131110835354775,    61.57456588745117,    5.75,    36.80367368457194,    24.354683818957255,    u
2026-07-15T07:34:01.000,    56.947635650634766,    26.121817018603906,    61.31421661376953,    6.0,    36.969091641706086,    24.48246778758994,    u
2026-07-15T07:34:00.500,    56.96221160888672,    26.057984629645944,    61.06073760986328,    6.25,    37.03127249874426,    24.549549292809388,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    6.5,    nan,    nan,    u
2026-07-15T07:34:00.000,    57.11003494262695,    25.926374532748014,    59.99257278442383,    6.75,    37.246762164854324,    24.753679028661963,    u
2026-07-15T07:33:59.500,    57.11977005004883,    25.754037807579152,    58.54943084716797,    7.0,    37.39485399155743,    24.919623498602732,    u
2026-07-15T07:33:59.000,    57.09436798095703,    25.50647129130084,    57.216209411621094,    7.25,    37.580021692539844,    25.136890186465052,    u
2026-07-15T07:33:58.500,    57.056556701660156,    25.11061438138131,    55.95024871826172,    7.5,    37.88170769614682,    25.487815013085992,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    7.75,    nan,    nan,    u
2026-07-15T07:33:58.000,    56.88098907470703,    24.635115429991856,    53.91227340698242,    8.0,    38.151178082332,    25.837859776552932,    u
2026-07-15T07:33:57.500,    56.63815689086914,    24.23115728702396,    52.1925048828125,    8.25,    38.311843775339064,    26.082437365895885,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    8.5,    nan,    nan,    u
2026-07-15T07:33:57.000,    56.114620208740234,    24.008735688054003,    50.94788360595703,    8.75,    38.101893421007205,    25.99049911936777,    u
2026-07-15T07:33:56.500,    55.88702392578125,    23.891150224138983,    49.658416748046875,    9.0,    38.02788799656315,    25.96973878929407,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    9.25,    nan,    nan,    u
2026-07-15T07:33:56.000,    55.89854431152344,    23.73477236344479,    48.3530387878418,    9.5,    38.17112607619398,    26.12513009352915,    u
2026-07-15T07:33:55.000,    55.54643249511719,    23.546417553559877,    47.221108754475914,    9.75,    38.06135033476546,    26.097996068235336,    u
2026-07-15T07:33:54.000,    55.18082809448242,    23.323951442725956,    47.413238525390625,    10.0,    37.969879956948965,    26.094527557202582,    u
2026-07-15T07:33:53.500,    54.77521896362305,    22.722201331169344,    46.469139099121094,    10.25,    38.17565431118512,    26.427036236062122,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    10.5,    nan,    nan,    u
2026-07-15T07:33:53.000,    54.77520751953125,    22.336825616424903,    45.194820404052734,    10.75,    38.51533149313477,    26.79668983760962,    u
2026-07-15T07:33:52.500,    54.3121223449707,    22.02070713986177,    43.863773345947266,    11.0,    38.42748481848423,    26.82057685680047,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    11.25,    nan,    nan,    u
2026-07-15T07:33:52.000,    53.97825622558594,    21.807662689709105,    42.5724983215332,    11.5,    38.34987748668633,    26.822185850245432,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    11.75,    nan,    nan,    u
2026-07-15T07:33:51.500,    53.642066955566406,    21.660121481632814,    41.54302215576172,    12.0,    38.211189093428345,    26.75842341843122,    u
2026-07-15T07:33:51.000,    53.45002365112305,    21.49048830755055,    40.61370849609375,    12.25,    38.207513544811675,    26.803409640455357,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    12.5,    nan,    nan,    u
2026-07-15T07:33:50.500,    53.33800506591797,    21.299129668157548,    39.68764877319336,    12.75,    38.28790034855195,    26.918246160412536,    u
2026-07-15T07:33:50.000,    53.06145095825195,    21.155991232022643,    38.76593017578125,    13.0,    38.191742428535434,    26.88493368732952,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    13.25,    nan,    nan,    u
2026-07-15T07:33:49.500,    52.96282196044922,    21.020973531296477,    37.830467224121094,    13.5,    38.232511610655614,    26.953496587007976,    u
2026-07-15T07:33:49.000,    52.668678283691406,    20.92020509298891,    36.642608642578125,    13.75,    38.08312704892898,    26.867555550578118,    u
2026-07-15T07:33:48.500,    52.67030334472656,    20.83559541066643,    36.04886245727539,    14.0,    38.16029767278407,    26.94971285520137,    u
2026-07-15T07:33:48.000,    52.55946731567383,    20.79943481925875,    34.55255889892578,    14.25,    38.1020635057425,    26.915301695185462,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    14.5,    nan,    nan,    u
2026-07-15T07:33:47.250,    52.472869873046875,    20.76939087198116,    32.85466384887695,    14.75,    38.05808662493389,    26.890061300144794,    u
2026-07-15T07:33:46.500,    52.47187805175781,    20.738318484975025,    31.783418655395508,    15.0,    38.08506174088894,    26.919174355379937,    u
2026-07-15T07:33:45.750,    52.39987373352051,    20.722014314320404,    30.4599609375,    15.25,    38.04066918668583,    26.8898225652174,    u
2026-07-15T07:33:45.000,    52.369781494140625,    20.70285705779679,    29.82896614074707,    15.5,    38.03315317240083,    26.88935835180132,    u
2026-07-15T07:33:44.500,    52.36668014526367,    20.686019594897516,    28.824077606201172,    15.75,    38.04563584719114,    26.90350339747033,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    16.0,    nan,    nan,    u
2026-07-15T07:33:44.000,    52.3647575378418,    20.6529031425016,    27.024030685424805,    16.25,    38.073680192561106,    26.933976165050808,    u
2026-07-15T07:33:43.500,    52.36575698852539,    20.615594182978384,    25.30426025390625,    16.5,    38.10795799480221,    26.97033928113865,    u
2026-07-15T07:33:43.000,    52.26301193237305,    20.601271364139393,    24.32431983947754,    16.75,    38.03645831908685,    26.9197505063687,    u
2026-07-15T07:33:42.500,    52.2658576965332,    20.584304201882333,    23.699472427368164,    17.0,    38.053971014840336,    26.937752312516523,    u
2026-07-15T07:33:42.000,    52.26764678955078,    20.548963628709316,    22.92637062072754,    17.25,    38.087144844175306,    26.9727165621905,    u
2026-07-15T07:33:41.000,    52.20440546671549,    20.561610005291488,    21.77985382080078,    17.5,    38.02368988538433,    26.92089426108305,    u
2026-07-15T07:33:40.000,    52.21992492675781,    20.50623932678718,    21.54722023010254,    17.75,    38.08620075976206,    26.983683462198314,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    18.0,    nan,    nan,    u
2026-07-15T07:33:39.500,    52.15669631958008,    20.449485787539743,    20.570175170898438,    18.25,    38.08518411434829,    26.99839260452177,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    18.5,    nan,    nan,    u
2026-07-15T07:33:39.000,    52.1077995300293,    20.414482121705078,    19.637245178222656,    18.75,    38.07631264347924,    27.00117344455225,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    19.0,    nan,    nan,    u
2026-07-15T07:33:38.500,    52.06266784667969,    20.381564641254954,    18.860525131225586,    19.25,    38.0686531202514,    27.004299704708046,    u
2026-07-15T07:30:58.500,    nan,    nan,    nan,    19.5,    nan,    nan,    u
2026-07-15T07:33:38.000,    52.04427719116211,    20.335778205422685,    18.237125396728516,    19.75,    38.094649857099974,    27.036584864335964,    u
2026-07-15T07:33:37.500,    52.036834716796875,    20.272807321860455,    17.70014762878418,    20.0,    38.145328793203525,    27.092338352597608,    u
2026-07-15T07:33:37.000,    51.92359161376953,    20.25500122271478,    17.38663673400879,    20.25,    38.067760819778925,    27.037986426577845,    u
2026-07-15T07:33:36.500,    51.87971115112305,    20.251870727865025,    17.350475311279297,    20.5,    38.03428536907056,    27.013297091495815,    u
2026-07-15T07:33:36.000,    51.87617874145508,    20.208327949163504,    17.398927688598633,    20.75,    38.07067874244091,    27.052844569193212,    u
2026-07-15T07:33:35.500,    51.863189697265625,    20.18473968829494,    17.171478271484375,    21.0,    38.081168661644746,    27.06723516206239,    u
2026-07-15T07:33:34.750,    51.82860565185547,    20.152453312533908,    16.77932071685791,    21.25,    38.08169969647925,    27.076362868857586,    u
2026-07-15T07:33:34.000,    51.8139533996582,    20.05188752443064,    16.74297523498535,    21.5,    38.16073886854519,    27.163788791406887,    u
2026-07-15T07:33:33.500,    51.648292541503906,    20.01421295676846,    16.13548469543457,    21.75,    38.05724638794164,    27.094933224207807,    u
2026-07-15T07:33:33.000,    51.646297454833984,    19.972598273074254,    15.915630340576172,    22.0,    38.09329581955328,    27.13363172493996,    u
