// Creator: RBR Ltd.
// Create time: 2026-01-12T08:45:48
// Instrument model firmware and serialID: RBRmaestro³ 1.148 231853
// Sample period: 0.5 second
// Processing history:
//	/home/epoirier/Documents/Observation/SOMLIT/Somlit_rbr_toolbox/proc_data/rbr_maestro_profile_1_2025-10-16T08-33-18_to_2025-10-16T08-41-30.rsk opened using pyRSKtools v1.1.2.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, temperature1, dissolved_o2_concentration, par, ph, chlorophyll-a, fdom, turbidity, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity, dissolved_o2_saturation. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 48.35 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomaly derived using the TEOS-10 library.
//	dissolved_o2_compensated (µmol/L) added to data table by RSK.addchannel().
//	temperature1_compensated (°C) added to data table by RSK.addchannel().
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [6.625 0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    par(µmol/m²/s),    ph(pH_units),    chlorophyll-a(µg/L),    fdom(ppb),    turbidity(FTU),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2025-10-16T08:38:13.022,    44.0868051702326,    15.91505511198722,    15.92024850845337,    279.0837222012606,    169.03843376853249,    9.932231122797186,    1.2282045971263538,    2.7371592088179155,    1.0124863440340215,    2.5,    35.23732400319296,    25.953456380970167,    u
2025-10-16T08:39:20.663,    44.09093966461034,    15.911900728377164,    15.916847272771568,    279.16284327115414,    174.75077976466378,    9.933560705415292,    1.2371981256250022,    2.7176360030105147,    1.009945023462968,    2.75,    35.2437506585191,    25.959127470754968,    u
2025-10-16T08:37:27.000,    44.0971076965332,    15.917661010706798,    15.922309923171998,    279.5223388671875,    156.16080627441406,    9.932441139221192,    1.269200038909912,    2.737100124359131,    0.9947599649429322,    3.0,    35.244043979018016,    25.958045882742134,    u
2025-10-16T08:37:24.750,    44.10635757446289,    15.918495788588189,    15.922174632549286,    279.7793502807617,    144.43980026245117,    9.932725191116333,    1.2007500231266022,    2.7962501645088196,    1.0209374576807022,    3.25,    35.2514748332273,    25.96357989688869,    u
2025-10-16T08:37:22.250,    44.114540100097656,    15.917585398361553,    15.922374486923218,    279.19671122233075,    143.8404795328776,    9.932628790537516,    1.2727500597635906,    2.745250145594279,    1.0314999620119731,    3.5,    35.259489156842804,    25.969962934190182,    u
2025-10-16T08:37:19.250,    44.12102190653483,    15.918007176708974,    15.923166275024414,    279.0711313883464,    131.82893880208334,    9.932819048563639,    1.2750000556310017,    2.7317500909169516,    0.9984333117802938,    3.75,    35.26483119692816,    25.973982890803047,    u
2025-10-16T08:37:16.500,    44.12755584716797,    15.918226531974506,    15.922939682006836,    279.96648559570315,    118.98065490722657,    9.93309211730957,    1.30430006980896,    2.7242001056671143,    1.0069199800491333,    4.0,    35.27038456627836,    25.978213068738476,    u
2025-10-16T08:37:13.750,    44.13320541381836,    15.918440568707107,    15.92271637916565,    278.96197001139325,    79.97848002115886,    9.933428605397543,    1.2861667275428772,    2.7476667960484824,    1.114033301671346,    4.25,    35.275146695579615,    25.98183628263712,    u
2025-10-16T08:37:11.000,    44.13819274902344,    15.918578348797746,    15.922829818725585,    278.19630737304686,    63.882208251953124,    9.933724784851075,    1.243600058555603,    2.7358000755310057,    1.009239959716797,    4.5,    35.27938556684775,    25.985074329218424,    u
2025-10-16T08:37:08.500,    44.139330291748045,    15.918609680165536,    15.923059463500977,    279.68922119140626,    58.67011184692383,    9.934027862548827,    1.2932000875473022,    2.7229001045227053,    1.0059099674224854,    4.75,    35.28027255878693,    25.985758667338178,    u
