// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM/MEDIMEER;2026-07-20;08:51:39;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
17;2026-06-02;07:18:35;19.2472;;0.007;37.7877;0.75
17;2026-06-02;07:18:36;19.2426;;0.009;37.7862;1.0
17;2026-06-02;07:18:36;19.2348;;0.006;37.7615;1.5
17;2026-06-02;07:18:37;19.2145;;0.008;37.7789;1.75
17;2026-06-02;07:18:37;19.2061;;0.007;37.7818;2.0
17;2026-06-02;07:18:38;19.2007;;0.009;37.7823;2.25
17;2026-06-02;07:18:38;19.1965;;0.008;37.7841;2.75
17;2026-06-02;07:18:39;19.1906;;0.007;37.7786;3.0
17;2026-06-02;07:18:39;19.1796;;0.009;37.7757;3.25
17;2026-06-02;07:18:40;19.1624;;0.007;37.7628;3.5
17;2026-06-02;07:18:40;19.1278;;0.007;37.7681;4.0
17;2026-06-02;07:18:41;19.0755;;0.01;37.7245;4.5
17;2026-06-02;07:18:41;18.9706;;0.006;37.7264;4.75
17;2026-06-02;07:18:42;18.8709;;0.005;37.7774;5.0
17;2026-06-02;07:18:42;18.7699;;0.007;37.7068;5.25
17;2026-06-02;07:18:43;18.4698;;0.009;37.4429;5.75
17;2026-06-02;07:18:43;17.8825;;0.003;37.6045;6.0
17;2026-06-02;07:18:44;17.5083;;0.01;37.8134;6.5
17;2026-06-02;07:18:44;17.2553;;0.008;37.8929;6.75
17;2026-06-02;07:18:45;17.1164;;0.006;37.8692;7.0
17;2026-06-02;07:18:46;17.0155;;0.009;37.8998;7.5
17;2026-06-02;07:18:46;16.94;;0.009;37.9054;7.75
17;2026-06-02;07:18:47;16.8767;;0.005;37.9107;8.0
17;2026-06-02;07:18:47;16.8436;;0.005;38.0314;8.25
17;2026-06-02;07:18:48;16.8415;;0.006;38.0016;8.5
17;2026-06-02;07:18:49;16.803;;0.006;37.9788;8.75
17;2026-06-02;07:18:49;16.7426;;0.005;37.9142;9.0
17;2026-06-02;07:18:50;16.638;;0.009;37.8792;9.25
17;2026-06-02;07:18:50;16.5354;;0.005;37.9349;9.5
17;2026-06-02;07:18:51;16.4808;;0.007;37.966;9.75
17;2026-06-02;07:18:51;16.4542;;0.007;37.9867;10.0
17;2026-06-02;07:18:52;16.4458;;0.009;38.0245;10.25
17;2026-06-02;07:18:52;16.4485;;0.009;38.0309;10.5
17;2026-06-02;07:18:53;16.4481;;0.009;38.0156;10.75
17;2026-06-02;07:18:53;16.4304;;0.005;38.0017;11.0
17;2026-06-02;07:18:54;16.4097;;0.007;38.0001;11.25
17;2026-06-02;07:18:54;16.3786;;0.007;37.9556;11.5
17;2026-06-02;07:18:55;16.2624;;0.007;37.9288;12.0
17;2026-06-02;07:18:56;16.1569;;0.009;37.9409;12.25
17;2026-06-02;07:18:56;16.0966;;0.008;37.8992;12.5
17;2026-06-02;07:18:57;16.0018;;0.008;37.897;12.75
17;2026-06-02;07:18:57;15.9179;;0.007;37.9361;13.25
17;2026-06-02;07:18:58;15.8606;;0.003;37.946;13.5
17;2026-06-02;07:18:59;15.8385;;0.007;37.9724;14.0
17;2026-06-02;07:18:59;15.8376;;0.008;38.0257;14.25
17;2026-06-02;07:19:00;15.8484;;0.004;38.0345;14.5
17;2026-06-02;07:19:00;15.8464;;0.006;38.0068;14.75
17;2026-06-02;07:19:01;15.8193;;0.003;38.0054;15.0
17;2026-06-02;07:19:01;15.7759;;0.007;38.0081;15.25
17;2026-06-02;07:19:02;15.6889;;0.004;37.9964;15.5
17;2026-06-02;07:19:03;15.6322;;0.003;38.0174;15.75
17;2026-06-02;07:19:03;15.5901;;0.007;38.0581;16.25
17;2026-06-02;07:19:04;15.5451;;0.008;38.0193;16.5
17;2026-06-02;07:19:04;15.5198;;0.009;37.9578;16.75
17;2026-06-02;07:19:05;15.4282;;0.01;37.9891;17.0
17;2026-06-02;07:19:05;15.3665;;0.008;38.0308;17.5
17;2026-06-02;07:19:06;15.3353;;0.003;38.0526;17.75
17;2026-06-02;07:19:06;15.3215;;0.009;38.0676;18.0
17;2026-06-02;07:19:07;15.3173;;0.006;38.0701;18.25
17;2026-06-02;07:19:07;15.3152;;0.006;38.0699;18.5
17;2026-06-02;07:19:08;15.3076;;0.011;38.0482;18.75
17;2026-06-02;07:19:08;15.2726;;0.009;38.0328;19.25
17;2026-06-02;07:19:09;15.2244;;0.007;38.074;19.5
17;2026-06-02;07:19:10;15.2244;;0.005;38.1282;20.0
17;2026-06-02;07:19:10;15.2512;;0.006;38.1403;20.25
17;2026-06-02;07:19:11;15.2724;;0.009;38.1641;20.5
17;2026-06-02;07:19:11;15.2885;;0.006;38.1429;21.0
17;2026-06-02;07:19:12;15.2705;;0.007;38.1322;21.25
