// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:38
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_1_2026-06-02T07-17-15_to_2026-06-02T07-22-08.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [ 0.625 30.25 ] boundaries with [0.25] m bin size.
// Comment: down CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-06-02T07:18:35.250,    50.48284912109375,    19.24723770102719,    0.0072491534519940615,    0.75,    37.7876809994002,    27.09133911165486,    d
2026-06-02T07:18:36.000,    50.47616195678711,    19.242581786122173,    0.009420388378202915,    1.0,    37.78615849043051,    27.091409413012798,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    1.25,    nan,    nan,    d
2026-06-02T07:18:36.500,    50.43868637084961,    19.234763485495932,    0.005805379245430231,    1.5,    37.76153812428928,    27.074652557234458,    d
2026-06-02T07:18:37.000,    50.43751907348633,    19.214465941069648,    0.007614527828991413,    1.75,    37.77890885573708,    27.093256724308958,    d
2026-06-02T07:18:37.500,    50.43205261230469,    19.206134642707184,    0.006892431061714888,    2.0,    37.78179760839431,    27.097654496412588,    d
2026-06-02T07:18:38.000,    50.42692184448242,    19.20071227964945,    0.008701491169631481,    2.25,    37.782283825474195,    27.09945897827629,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    2.5,    nan,    nan,    d
2026-06-02T07:18:38.500,    50.4246940612793,    19.196502074366435,    0.00761781632900238,    2.75,    37.784056912833265,    27.101937263407308,    d
2026-06-02T07:18:39.000,    50.4119758605957,    19.190605772309937,    0.006895719561725855,    3.0,    37.77857889533887,    27.099304591439704,    d
2026-06-02T07:18:39.500,    50.396724700927734,    19.17956847907044,    0.00870484672486782,    3.25,    37.7756901894144,    27.099988753638854,    d
2026-06-02T07:18:40.000,    50.363037109375,    19.162406000774354,    0.0068979705683887005,    3.5,    37.76279003488505,    27.09461977467936,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    3.75,    nan,    nan,    d
2026-06-02T07:18:40.500,    50.33219909667969,    19.127844841452315,    0.0068991403095424175,    4.0,    37.76807918387406,    27.10770082647514,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    4.25,    nan,    nan,    d
2026-06-02T07:18:41.000,    50.22449493408203,    19.075540755409747,    0.010154645889997482,    4.5,    37.72453557358905,    27.088052385904803,    d
2026-06-02T07:18:41.500,    50.11370086669922,    18.970567611511797,    0.0058165909722447395,    4.75,    37.72639146855939,    27.116754926300928,    d
2026-06-02T07:18:42.000,    50.06653594970703,    18.870890184887685,    0.005094537977129221,    5.0,    37.777441756359714,    27.181624679954666,    d
2026-06-02T07:18:42.500,    49.874778747558594,    18.76987636263948,    0.00690368702635169,    5.25,    37.70677587997628,    27.153640663254464,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    5.5,    nan,    nan,    d
2026-06-02T07:18:43.000,    49.24419403076172,    18.469753630575724,    0.009436102584004402,    5.75,    37.4429080591733,    27.02857220796932,    d
2026-06-02T07:18:43.500,    48.805458068847656,    17.88248559704516,    0.00329006789252162,    6.0,    37.60454695302587,    27.300535661151343,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    6.25,    nan,    nan,    d
2026-06-02T07:18:44.000,    48.645782470703125,    17.508323333458975,    0.010161686688661575,    6.5,    37.813405478903555,    27.553653726412904,    d
2026-06-02T07:18:44.750,    48.46595764160156,    17.25534361274913,    0.008174772374331951,    6.75,    37.89289636125653,    27.676868009096438,    d
2026-06-02T07:18:45.500,    48.290687561035156,    17.116374190780334,    0.005826301872730255,    7.0,    37.869197372341894,    27.69264286285147,    d
2026-06-02T07:17:15.000,    nan,    nan,    nan,    7.25,    nan,    nan,    d
2026-06-02T07:18:46.000,    48.21772003173828,    17.015480945352465,    0.008720516227185726,    7.5,    37.8998092766918,    27.740702073919465,    d
2026-06-02T07:18:46.500,    48.14349365234375,    16.93995085672941,    0.008721995167434216,    7.75,    37.905384251661076,    27.76330978569308,    d
2026-06-02T07:18:47.000,    48.08217239379883,    16.876746819820255,    0.005107581615447998,    8.0,    37.91074698145261,    27.782725776703273,    d
2026-06-02T07:18:47.750,    48.18291473388672,    16.843622436979786,    0.005471786018460989,    8.25,    38.031417105887584,    27.88345682044985,    d
2026-06-02T07:18:48.500,    48.14729690551758,    16.841538995853625,    0.00583618925884366,    8.5,    38.001625421691855,    27.861082569674636,    d
2026-06-02T07:18:49.000,    48.080501556396484,    16.80303221801296,    0.005838241893798113,    8.75,    37.97875499554365,    27.8528085169728,    d
2026-06-02T07:18:49.500,    47.943519592285156,    16.742648604675196,    0.005117226392030716,    9.0,    37.91420136580034,    27.817745514264743,    d
