// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM/MEDIMEER;2026-07-20;08:51:38;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
17;2026-05-20;07:21:41;16.2586;;270.719;37.6278;0.75
17;2026-05-20;07:21:42;16.244;;715.298;37.6236;1.0
17;2026-05-20;07:21:42;16.2214;;207.756;37.6145;1.25
17;2026-05-20;07:21:43;16.1968;;465.746;37.6161;1.5
17;2026-05-20;07:21:43;16.0411;;335.432;37.522;1.75
17;2026-05-20;07:21:44;15.8315;;514.017;37.6217;2.25
17;2026-05-20;07:21:45;15.7761;;702.893;37.6521;2.5
17;2026-05-20;07:21:45;15.7243;;297.501;37.667;2.75
17;2026-05-20;07:21:46;15.6714;;305.813;37.68;3.0
17;2026-05-20;07:21:47;15.646;;327.028;37.6971;3.25
17;2026-05-20;07:21:47;15.6336;;260.503;37.7036;3.5
17;2026-05-20;07:21:48;15.6221;;273.303;37.7003;3.75
17;2026-05-20;07:21:48;15.6051;;313.194;37.703;4.0
17;2026-05-20;07:21:49;15.5893;;281.511;37.7128;4.25
17;2026-05-20;07:21:49;15.5779;;297.856;37.723;4.5
17;2026-05-20;07:21:50;15.5618;;249.636;37.714;4.75
17;2026-05-20;07:21:51;15.5302;;252.275;37.7212;5.0
17;2026-05-20;07:21:51;15.5009;;224.45;37.7302;5.25
17;2026-05-20;07:21:52;15.4724;;210.859;37.7515;5.5
17;2026-05-20;07:21:52;15.4583;;192.286;37.7598;5.75
17;2026-05-20;07:21:53;15.4489;;204.385;37.7614;6.0
17;2026-05-20;07:21:53;15.44;;194.155;37.76;6.25
17;2026-05-20;07:21:54;15.4269;;162.215;37.7676;6.5
17;2026-05-20;07:21:55;15.4178;;162.802;37.7703;7.0
17;2026-05-20;07:21:56;15.4097;;141.61;37.7727;7.25
17;2026-05-20;07:21:56;15.403;;156.951;37.7812;7.5
17;2026-05-20;07:21:57;15.3969;;138.255;37.7781;7.75
17;2026-05-20;07:21:58;15.3902;;139.749;37.7855;8.0
17;2026-05-20;07:21:58;15.384;;126.048;37.7776;8.5
17;2026-05-20;07:21:59;15.3699;;122.132;37.7868;8.75
17;2026-05-20;07:21:59;15.3343;;118.072;37.8001;9.0
17;2026-05-20;07:22:00;15.2981;;110.801;37.815;9.25
17;2026-05-20;07:22:01;15.2675;;109.178;37.827;9.5
17;2026-05-20;07:22:02;15.2518;;99.913;37.8393;9.75
17;2026-05-20;07:22:02;15.2457;;97.427;37.8433;10.0
17;2026-05-20;07:22:03;15.2398;;93.851;37.8423;10.25
17;2026-05-20;07:22:03;15.2301;;90.53;37.8485;10.5
17;2026-05-20;07:22:04;15.2214;;86.842;37.8567;10.75
17;2026-05-20;07:22:04;15.2156;;83.923;37.8621;11.0
17;2026-05-20;07:22:05;15.2111;;81.848;37.8594;11.25
17;2026-05-20;07:22:06;15.197;;79.737;37.8692;11.5
17;2026-05-20;07:22:07;15.1891;;70.941;37.8598;12.0
17;2026-05-20;07:22:07;15.1722;;68.206;37.8734;12.25
17;2026-05-20;07:22:08;15.1562;;68.305;37.8773;12.5
17;2026-05-20;07:22:08;15.1382;;65.502;37.888;12.75
17;2026-05-20;07:22:09;15.1133;;62.247;37.8985;13.0
17;2026-05-20;07:22:10;15.1023;;61.553;37.9089;13.25
17;2026-05-20;07:22:10;15.098;;58.951;37.912;13.5
17;2026-05-20;07:22:11;15.0905;;55.096;37.8974;13.75
17;2026-05-20;07:22:11;15.0578;;53.258;37.9;14.25
17;2026-05-20;07:22:12;15.0027;;51.597;37.9428;14.5
17;2026-05-20;07:22:13;14.9735;;49.522;37.9773;14.75
17;2026-05-20;07:22:13;14.9652;;47.803;37.9848;15.0
17;2026-05-20;07:22:14;14.9647;;46.159;38.0092;15.25
17;2026-05-20;07:22:14;14.9718;;45.083;38.0071;15.5
17;2026-05-20;07:22:15;14.9789;;42.64;38.0199;15.75
17;2026-05-20;07:22:15;14.9887;;41.511;38.015;16.0
17;2026-05-20;07:22:16;14.9921;;39.155;38.0133;16.25
17;2026-05-20;07:22:16;14.9924;;37.552;38.016;16.5
17;2026-05-20;07:22:17;14.9913;;35.925;38.0167;16.75
17;2026-05-20;07:22:18;14.9886;;33.449;38.0112;17.0
17;2026-05-20;07:22:18;14.9821;;31.738;38.0135;17.5
17;2026-05-20;07:22:19;14.9599;;30.358;38.0163;17.75
17;2026-05-20;07:22:20;14.9469;;29.52;38.0269;18.0
17;2026-05-20;07:22:20;14.936;;28.122;38.0046;18.25
17;2026-05-20;07:22:21;14.8987;;26.324;37.9825;18.5
17;2026-05-20;07:22:21;14.8591;;24.805;38.01;19.0
17;2026-05-20;07:22:22;14.8417;;23.593;38.0208;19.25
17;2026-05-20;07:22:23;14.8194;;22.9;38.0307;19.5
