// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2026-01-12;09:45:54;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2025-10-16;13:00:11;16.0263;1.0;942.757;35.2912;0.75
5;2025-10-16;13:00:09;16.0255;1.0;991.0;35.2933;1.0
5;2025-10-16;13:00:07;16.0256;1.0;892.378;35.2948;1.25
5;2025-10-16;13:00:06;16.0255;1.0;452.164;35.2948;1.5
5;2025-10-16;12:58:34;16.0273;1.0;618.739;35.298;1.75
5;2025-10-16;12:57:00;16.0221;1.0;487.216;35.3001;2.0
5;2025-10-16;12:56:55;16.0219;1.0;507.428;35.3007;2.25
5;2025-10-16;12:56:51;16.0213;1.0;513.74;35.3027;2.5
5;2025-10-16;12:56:47;16.021;1.0;495.112;35.3047;2.75
5;2025-10-16;12:56:43;16.0207;1.0;400.872;35.3058;3.0
5;2025-10-16;12:56:40;16.0219;1.0;407.521;35.3061;3.25
5;2025-10-16;12:56:36;16.0207;1.0;346.26;35.3078;3.5
5;2025-10-16;12:56:33;16.0194;1.0;292.834;35.3104;3.75
5;2025-10-16;12:56:29;16.0201;1.0;195.899;35.3101;4.0
5;2025-10-16;12:56:25;16.0219;1.0;149.111;35.3086;4.25
5;2025-10-16;12:56:21;16.0216;1.0;213.671;35.3093;4.5
5;2025-10-16;12:56:16;16.0206;1.0;188.324;35.3104;4.75
5;2025-10-16;12:56:10;16.0198;1.0;155.459;35.3115;5.0
5;2025-10-16;12:56:06;16.021;1.0;142.365;35.3134;5.25
5;2025-10-16;12:56:03;16.0205;1.0;128.723;35.3137;5.5
5;2025-10-16;12:55:59;16.02;1.0;112.073;35.3164;5.75
5;2025-10-16;12:55:55;16.0188;1.0;121.88;35.3169;6.0
5;2025-10-16;12:55:52;16.0181;1.0;147.516;35.3178;6.25
5;2025-10-16;12:55:48;16.0167;1.0;153.879;35.3206;6.5
5;2025-10-16;12:55:45;16.0164;1.0;155.46;35.3219;6.75
5;2025-10-16;12:55:40;16.0157;1.0;154.041;35.3227;7.0
5;2025-10-16;12:55:36;16.0148;1.0;151.733;35.3229;7.25
5;2025-10-16;12:55:32;16.0156;1.0;145.086;35.3229;7.5
5;2025-10-16;12:55:28;16.0157;1.0;126.485;35.3238;7.75
5;2025-10-16;12:55:14;16.0144;1.0;101.525;35.3227;8.0
