// Creator: RBR Ltd.
// Create time: 2026-01-12T08:45:51
// Instrument model firmware and serialID: RBRmaestro³ 1.148 231853
// Sample period: 0.5 second
// Processing history:
//	/home/epoirier/Documents/Observation/SOMLIT/Somlit_rbr_toolbox/proc_data/rbr_maestro_profile_2_2025-10-16T12-53-24_to_2025-10-16T13-00-18.rsk opened using pyRSKtools v1.1.2.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, temperature1, dissolved_o2_concentration, par, ph, chlorophyll-a, fdom, turbidity, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity, dissolved_o2_saturation. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 48.35 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomaly derived using the TEOS-10 library.
//	dissolved_o2_compensated (µmol/L) added to data table by RSK.addchannel().
//	temperature1_compensated (°C) added to data table by RSK.addchannel().
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [0.625 8.   ] boundaries with [0.25] m bin size.
// Comment: down CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    par(µmol/m²/s),    ph(pH_units),    chlorophyll-a(µg/L),    fdom(ppb),    turbidity(FTU),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2025-10-16T12:53:58.000,    44.26069768269857,    16.02173085475806,    16.029065767923992,    292.69045003255206,    295.4988708496094,    10.03081480662028,    1.0076667269070942,    2.698833386103312,    1.0619166294733684,    3.25,    35.29747067114736,    25.97531407258437,    d
2025-10-16T12:53:59.500,    44.25572967529297,    16.014652811572887,    16.022449493408203,    292.0483703613281,    332.1109313964844,    10.032259305318197,    0.9856667121251425,    2.732833464940389,    1.0259332656860352,    3.5,    35.29923524275538,    25.97830474860363,    d
2025-10-16T12:54:01.000,    44.25830586751302,    16.014168599426437,    16.020649592081707,    291.8661193847656,    339.529052734375,    10.032346407572428,    0.9203333655993143,    2.6995001633961997,    1.0577666362126668,    3.75,    35.301870910369715,    25.980451463094976,    d
2025-10-16T12:54:02.750,    44.25843334197998,    16.01289398188237,    16.020174503326416,    291.0547180175781,    342.748046875,    10.03360629081726,    0.9120000451803207,    2.733875095844269,    1.0537999868392944,    4.0,    35.30302047844729,    25.981636997910414,    d
2025-10-16T12:54:05.500,    44.26085335867746,    16.01208012173551,    16.020156451633998,    291.852791922433,    226.75965554373605,    10.034385408673968,    0.907000047819955,    2.710714374269758,    1.109035679272243,    4.25,    35.305790669521535,    25.98396459789196,    d
2025-10-16T12:54:09.375,    44.263665199279785,    16.01317916874541,    16.021074771881104,    291.89888763427734,    170.75089645385742,    10.0349862575531,    0.9718750417232513,    2.7120001912117004,    1.090749979019165,    4.5,    35.30723789844231,    25.98483307210489,    d
2025-10-16T12:54:15.333,    44.265519777933754,    16.013532816510025,    16.02009105682373,    291.9805552164714,    207.30325826009116,    10.035991668701172,    0.9505833784739176,    2.702333450317383,    1.0766833225886028,    4.75,    35.308469284352064,    25.985708847325327,    d
2025-10-16T12:54:20.625,    44.26448154449463,    16.012733230512822,    16.020099878311157,    292.73937225341797,    216.64894485473633,    10.036349296569824,    1.030750036239624,    2.7398751378059387,    1.0860249698162079,    5.0,    35.30816408815502,    25.985665797464264,    d
2025-10-16T12:54:24.250,    44.2671012878418,    16.011857198124442,    16.019307613372803,    292.4164683024089,    206.70777384440103,    10.036476929982504,    1.1630000670750935,    2.7127501169840493,    1.0902166366577148,    5.25,    35.311174633999336,    25.988191928464328,    d
2025-10-16T12:54:27.500,    44.26871000017439,    16.013164106041327,    16.019114085606166,    292.5946132114955,    192.73920549665178,    10.036833081926618,    1.1158571754183089,    2.7257858344486783,    1.077971407345363,    5.5,    35.311336599984095,    25.98802660670669,    d
2025-10-16T12:54:30.250,    44.267945289611816,    16.010776214592624,    16.016986846923828,    292.64192962646484,    169.5151481628418,    10.03696584701538,    1.1502500474452972,    2.673500120639801,    1.0414374470710754,    5.75,    35.312688966806796,    25.989622882995718,    d
2025-10-16T12:54:32.750,    44.26937675476074,    16.011250152621262,    16.01770782470703,    292.78400166829425,    128.01530583699545,    10.037668387095133,    1.1865000526110332,    2.6876667737960815,    1.0973916252454121,    6.0,    35.313450815432674,    25.990108574379217,    d
2025-10-16T12:54:35.500,    44.271741485595705,    16.01186029051896,    16.018539810180663,    293.2674133300781,    114.62667694091797,    10.03787899017334,    1.191200065612793,    2.66170015335083,    1.0273699641227723,    6.25,    35.314940642511445,    25.9911214212721,    d
2025-10-16T12:54:41.000,    44.27156753540039,    16.00957598874811,    16.01778907775879,    291.95415649414065,    163.5271423339844,    10.03908805847168,    1.088800048828125,    2.7130000591278076,    1.0270399808883668,    6.5,    35.316695834280054,    25.993006659426463,    d
2025-10-16T12:54:43.500,    44.271844482421876,    16.008940307609738,    16.019200134277344,    293.207470703125,    158.12116394042968,    10.039658164978027,    1.1523000717163085,    2.6626001358032227,    1.1269399762153625,    6.75,    35.317402124269115,    25.99370541163812,    d
2025-10-16T12:54:48.250,    44.27412986755371,    16.010901184170507,    16.01794981956482,    293.3022232055664,    160.70932388305664,    10.040302991867065,    1.1890000402927399,    2.705375075340271,    1.0165874660015106,    7.0,    35.317596237382645,    25.99341382653438,    d
2025-10-16T12:54:50.916,    44.27649180094401,    16.01246490480844,    16.018932501475017,    293.51979064941406,    149.05603790283203,    10.040905475616455,    1.1407500505447388,    2.679250160853068,    1.0271249612172444,    7.25,    35.31822180569059,    25.993544310754412,    d
2025-10-16T12:54:54.500,    44.27867889404297,    16.013541870145126,    16.01978988647461,    293.1772705078125,    115.5537338256836,    10.041073036193847,    1.1325000286102296,    2.6706001281738283,    1.0156299829483033,    7.5,    35.31910944785717,    25.99398941341001,    d
2025-10-16T12:54:57.937,    44.28065872192383,    16.014113941178948,    16.019949793815613,    292.5458641052246,    89.39378929138184,    10.041592001914978,    1.2188125252723694,    2.6846875846385956,    1.0276437178254128,    7.75,    35.320272245008944,    25.994761028751327,    d
2025-10-16T12:55:01.500,    44.28037872314453,    16.01272714229999,    16.019489669799803,    292.77650146484376,    118.90723724365235,    10.041838455200196,    1.1800000667572021,    2.6910001277923583,    1.0389399766921996,    8.0,    35.3211759058875,    25.995781647375406,    d
