// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2026-01-12;09:45:54;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2025-10-16;12:53:40;16.0396;1.0;280.801;35.2837;0.75
5;2025-10-16;12:53:42;16.029;1.0;730.408;35.2817;1.0
5;2025-10-16;12:53:43;16.0225;1.0;323.336;35.286;1.25
5;2025-10-16;12:53:44;16.0208;1.0;435.761;35.2878;1.5
5;2025-10-16;12:53:46;16.0215;1.0;494.637;35.2904;1.75
5;2025-10-16;12:53:47;16.0225;1.0;237.212;35.2923;2.0
5;2025-10-16;12:53:49;16.0234;1.0;387.009;35.2948;2.25
5;2025-10-16;12:53:51;16.026;1.0;243.441;35.2938;2.5
5;2025-10-16;12:53:53;16.0257;1.0;296.994;35.2943;2.75
5;2025-10-16;12:53:56;16.0258;1.0;397.453;35.2972;3.0
5;2025-10-16;12:53:58;16.0217;1.0;295.499;35.2975;3.25
5;2025-10-16;12:53:59;16.0147;1.0;332.111;35.2992;3.5
5;2025-10-16;12:54:01;16.0142;1.0;339.529;35.3019;3.75
5;2025-10-16;12:54:02;16.0129;1.0;342.748;35.303;4.0
5;2025-10-16;12:54:05;16.0121;1.0;226.76;35.3058;4.25
5;2025-10-16;12:54:09;16.0132;1.0;170.751;35.3072;4.5
5;2025-10-16;12:54:15;16.0135;1.0;207.303;35.3085;4.75
5;2025-10-16;12:54:20;16.0127;1.0;216.649;35.3082;5.0
5;2025-10-16;12:54:24;16.0119;1.0;206.708;35.3112;5.25
5;2025-10-16;12:54:27;16.0132;1.0;192.739;35.3113;5.5
5;2025-10-16;12:54:30;16.0108;1.0;169.515;35.3127;5.75
5;2025-10-16;12:54:32;16.0113;1.0;128.015;35.3135;6.0
5;2025-10-16;12:54:35;16.0119;1.0;114.627;35.3149;6.25
5;2025-10-16;12:54:41;16.0096;1.0;163.527;35.3167;6.5
5;2025-10-16;12:54:43;16.0089;1.0;158.121;35.3174;6.75
5;2025-10-16;12:54:48;16.0109;1.0;160.709;35.3176;7.0
5;2025-10-16;12:54:50;16.0125;1.0;149.056;35.3182;7.25
5;2025-10-16;12:54:54;16.0135;1.0;115.554;35.3191;7.5
5;2025-10-16;12:54:57;16.0141;1.0;89.394;35.3203;7.75
5;2025-10-16;12:55:01;16.0127;1.0;118.907;35.3212;8.0
