// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2026-01-12;09:45:48;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2025-10-14;10:07:29;16.0611;2.0;251.625;35.2501;0.75
5;2025-10-14;10:07:28;16.0612;2.0;222.533;35.2582;1.25
5;2025-10-14;10:07:28;16.0614;2.0;190.17;35.2627;1.75
5;2025-10-14;10:07:27;16.0614;2.0;174.454;35.2682;2.0
5;2025-10-14;10:07:22;16.0612;2.0;171.025;35.2692;2.25
5;2025-10-14;10:07:22;16.0613;2.0;154.905;35.2701;2.5
5;2025-10-14;10:07:21;16.0615;2.0;147.731;35.2708;2.75
5;2025-10-14;10:07:16;16.0615;2.0;135.121;35.272;3.25
5;2025-10-14;10:07:15;16.0618;2.0;123.812;35.2724;3.5
5;2025-10-14;10:07:15;16.0619;2.0;111.806;35.2731;3.75
5;2025-10-14;10:07:14;16.0617;2.0;100.692;35.2733;4.25
5;2025-10-14;10:07:13;16.0613;2.0;96.087;35.2736;4.5
5;2025-10-14;10:07:13;16.061;2.0;89.342;35.2735;4.75
5;2025-10-14;10:07:12;16.0604;2.0;81.086;35.2737;5.0
5;2025-10-14;10:07:12;16.0597;2.0;73.85;35.2736;5.5
5;2025-10-14;10:07:11;16.0599;2.0;68.871;35.2736;5.75
5;2025-10-14;10:07:10;16.0594;2.0;65.96;35.2736;6.0
5;2025-10-14;10:07:10;16.058;2.0;61.346;35.2736;6.25
5;2025-10-14;10:07:09;16.0559;2.0;55.348;35.2735;6.75
5;2025-10-14;10:07:08;16.0574;2.0;50.714;35.2727;7.0
5;2025-10-14;10:07:08;16.0572;2.0;48.926;35.2743;7.25
5;2025-10-14;10:07:07;16.0572;2.0;46.337;35.2742;7.5
5;2025-10-14;10:07:07;16.0581;2.0;41.378;35.2738;8.0
5;2025-10-14;10:07:06;16.0569;2.0;36.641;35.2741;8.5
5;2025-10-14;10:07:05;16.0564;2.0;34.37;35.2741;8.75
5;2025-10-14;10:07:05;16.0563;2.0;32.661;35.2741;9.0
5;2025-10-14;10:07:04;16.056;2.0;30.204;35.2736;9.25
5;2025-10-14;10:07:04;16.0561;2.0;27.408;35.2741;9.75
5;2025-10-14;10:07:03;16.0563;2.0;24.979;35.2741;10.25
5;2025-10-14;10:07:02;16.0566;2.0;23.626;35.2745;10.5
5;2025-10-14;10:07:02;16.0565;2.0;22.151;35.2739;10.75
5;2025-10-14;10:07:01;16.0563;2.0;20.503;35.2743;11.25
5;2025-10-14;10:07:01;16.0562;2.0;19.089;35.2744;11.5
5;2025-10-14;10:07:00;16.0552;2.0;17.952;35.2752;11.75
5;2025-10-14;10:06:59;16.0515;2.0;16.871;35.2751;12.0
5;2025-10-14;10:06:58;16.0505;2.0;15.525;35.2759;12.5
5;2025-10-14;10:06:57;16.0504;2.0;14.359;35.2763;12.75
5;2025-10-14;10:06:56;16.0501;2.0;13.853;35.2763;13.0
5;2025-10-14;10:06:56;16.05;2.0;12.755;35.2767;13.5
5;2025-10-14;10:06:55;16.0504;2.0;12.014;35.2763;13.75
5;2025-10-14;10:06:54;16.0511;2.0;11.369;35.2766;14.0
5;2025-10-14;10:06:54;16.0518;2.0;10.453;35.2765;14.25
5;2025-10-14;10:06:50;16.0527;2.0;8.712;35.2767;14.5
5;2025-10-14;10:06:47;16.0528;2.0;3.487;35.2766;14.75
