#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;08-04-2026;09:08:51;13.3989;0.4428;0.4962;71.87;37.3796;1.0
22;08-04-2026;09:08:54;13.3948;0.477;0.5056;68.569;37.3793;1.25
22;08-04-2026;09:08:55;13.392;0.4886;0.5274;68.751;37.3791;1.5
22;08-04-2026;09:08:56;13.3913;0.499;0.5393;66.522;37.3794;1.75
22;08-04-2026;09:08:57;13.3911;0.499;0.5327;65.279;37.3794;2.0
22;08-04-2026;09:08:57;13.391;0.4947;0.5078;78.434;37.3794;2.25
22;08-04-2026;09:08:58;13.391;0.4916;0.4775;90.881;37.3795;2.5
22;08-04-2026;09:08:59;13.3911;0.5035;0.4807;84.484;37.3794;2.75
22;08-04-2026;09:08:59;13.3912;0.5097;0.4894;84.199;37.3797;3.0
22;08-04-2026;09:08:59;13.3913;0.4938;0.5003;89.257;37.3798;3.25
22;08-04-2026;09:09:00;13.3915;0.4787;0.5132;113.52;37.3798;3.5
22;08-04-2026;09:09:01;13.3915;0.4792;0.5228;111.85;37.3799;3.75
22;08-04-2026;09:09:01;13.3916;0.472;0.5265;102.57;37.3799;4.0
22;08-04-2026;09:09:02;13.3916;0.4573;0.5277;100.24;37.3798;4.25
22;08-04-2026;09:09:02;13.3917;0.4399;0.5218;106.62;37.3797;4.5
22;08-04-2026;09:09:03;13.3918;0.4227;0.5022;110.52;37.3799;4.75
22;08-04-2026;09:09:04;13.392;0.4181;0.4878;108.67;37.3802;5.0
22;08-04-2026;09:09:05;13.392;0.4169;0.4851;102.56;37.3804;5.25
22;08-04-2026;09:09:05;13.3919;0.4171;0.4873;102.33;37.3808;5.5
22;08-04-2026;09:09:06;13.392;0.4105;0.486;107.22;37.3812;5.75
22;08-04-2026;09:09:06;13.3923;0.4066;0.4831;106.33;37.3815;6.0
22;08-04-2026;09:09:07;13.3924;0.4164;0.4844;103.62;37.3815;6.25
22;08-04-2026;09:09:08;13.3926;0.4319;0.4787;100.97;37.3814;6.5
22;08-04-2026;09:09:08;13.3927;0.4506;0.4681;93.278;37.3815;6.75
22;08-04-2026;09:09:09;13.3924;0.4579;0.4749;89.266;37.3817;7.0
22;08-04-2026;09:09:09;13.3915;0.4616;0.4901;86.859;37.3815;7.25
22;08-04-2026;09:09:10;13.3905;0.4686;0.4941;80.758;37.3816;7.5
22;08-04-2026;09:09:11;13.3896;0.4827;0.4896;73.315;37.3818;7.75
22;08-04-2026;09:09:11;13.3892;0.4947;0.4831;69.614;37.3818;8.0
22;08-04-2026;09:09:12;13.3889;0.5051;0.4782;66.329;37.3819;8.25
22;08-04-2026;09:09:12;13.3884;0.5185;0.4787;63.47;37.3819;8.5
22;08-04-2026;09:09:13;13.3871;0.5429;0.4823;62.455;37.3817;8.75
22;08-04-2026;09:09:13;13.3854;0.5659;0.4873;60.941;37.3814;9.0
22;08-04-2026;09:09:14;13.3833;0.5829;0.5004;58.133;37.3809;9.25
22;08-04-2026;09:09:14;13.3812;0.5883;0.5347;56.202;37.3804;9.5
22;08-04-2026;09:09:15;13.3794;0.5936;0.5626;55.064;37.38;9.75
22;08-04-2026;09:09:15;13.3781;0.6072;0.5599;53.851;37.3799;10.0
22;08-04-2026;09:09:16;13.3763;0.623;0.5453;52.053;37.3798;10.25
22;08-04-2026;09:09:17;13.3702;0.6325;0.5385;50.38;37.3786;10.5
22;08-04-2026;09:09:17;13.3597;0.6357;0.5256;49.272;37.3745;10.75
22;08-04-2026;09:09:18;13.3505;0.6367;0.5038;47.673;37.372;11.0
22;08-04-2026;09:09:18;13.3429;0.6369;0.4973;45.529;37.3709;11.25
22;08-04-2026;09:09:19;13.337;0.639;0.5076;44.178;37.3703;11.5
22;08-04-2026;09:09:20;13.3328;0.6453;0.5225;43.682;37.3712;11.75
22;08-04-2026;09:09:21;13.327;0.6571;0.5097;42.314;37.3698;12.0
22;08-04-2026;09:09:21;13.3199;0.6727;0.4929;40.871;37.3676;12.25
22;08-04-2026;09:09:22;13.3133;0.6831;0.5127;39.444;37.3663;12.5
22;08-04-2026;09:09:22;13.3091;0.6868;0.5372;38.068;37.366;12.75
22;08-04-2026;09:09:23;13.3063;0.6797;0.5271;36.861;37.3665;13.0
22;08-04-2026;09:09:24;13.3027;0.6737;0.5077;35.735;37.3661;13.25
22;08-04-2026;09:09:24;13.2991;0.6715;0.4789;34.565;37.3662;13.5
22;08-04-2026;09:09:25;13.2941;0.6765;0.4739;33.421;37.366;13.75
22;08-04-2026;09:09:25;13.2884;0.6857;0.4828;32.448;37.3647;14.0
22;08-04-2026;09:09:26;13.2826;0.6904;0.492;31.736;37.3637;14.25
22;08-04-2026;09:09:26;13.2764;0.6848;0.495;31.276;37.3634;14.5
22;08-04-2026;09:09:27;13.2678;0.6811;0.4938;30.613;37.3639;14.75
22;08-04-2026;09:09:27;13.2537;0.6804;0.4912;29.649;37.3627;15.0
22;08-04-2026;09:09:28;13.2323;0.6815;0.4886;28.658;37.3577;15.25
22;08-04-2026;09:09:29;13.2019;0.6885;0.4853;28.004;37.3571;15.5
22;08-04-2026;09:09:29;13.1605;0.7101;0.4855;27.719;37.3567;15.75
22;08-04-2026;09:09:30;13.113;0.7415;0.4891;27.074;37.3492;16.0
22;08-04-2026;09:09:30;13.0647;0.7575;0.4957;26.187;37.3453;16.25
22;08-04-2026;09:09:30;13.0158;0.7597;0.507;25.24;37.345;16.5
22;08-04-2026;09:09:31;12.9716;0.7546;0.5138;24.461;37.3486;16.75
22;08-04-2026;09:09:32;12.936;0.7552;0.5165;23.901;37.3584;17.0
22;08-04-2026;09:09:32;12.9032;0.7779;0.5268;23.185;37.367;17.25
22;08-04-2026;09:09:33;12.8736;0.8015;0.5375;22.344;37.3777;17.5
22;08-04-2026;09:09:33;12.8494;0.8148;0.5449;21.502;37.3948;17.75
22;08-04-2026;09:09:34;12.8328;0.8246;0.554;20.712;37.4106;18.0
22;08-04-2026;09:09:34;12.8282;0.8317;0.5546;19.97;37.4185;18.25
22;08-04-2026;09:09:35;12.8273;0.833;0.542;19.299;37.43;18.5
22;08-04-2026;09:09:35;12.8287;0.8281;0.538;18.623;37.4427;18.75
22;08-04-2026;09:09:36;12.833;0.8202;0.5363;17.99;37.4548;19.0
22;08-04-2026;09:09:36;12.8421;0.8178;0.5323;17.424;37.4686;19.25
22;08-04-2026;09:09:37;12.8621;0.842;0.5139;16.854;37.4834;19.5
22;08-04-2026;09:09:37;12.9011;0.8573;0.5037;16.286;37.5109;19.75
22;08-04-2026;09:09:38;12.9411;0.8515;0.5094;15.739;37.5406;20.0
22;08-04-2026;09:09:38;12.9716;0.8482;0.5157;15.205;37.5554;20.25
22;08-04-2026;09:09:39;12.997;0.858;0.5189;14.718;37.5652;20.5
22;08-04-2026;09:09:39;13.0234;0.879;0.5215;14.295;37.5769;20.75
22;08-04-2026;09:09:40;13.0571;0.8951;0.5183;13.935;37.5898;21.0
22;08-04-2026;09:09:41;13.1112;0.9001;0.5161;13.513;37.614;21.25
22;08-04-2026;09:09:41;13.1777;0.8959;0.5305;13.009;37.6679;21.5
22;08-04-2026;09:09:41;13.2438;0.8941;0.548;12.538;37.7116;21.75
22;08-04-2026;09:09:42;13.3095;0.9036;0.5714;12.109;37.7441;22.0
22;08-04-2026;09:09:42;13.3739;0.9263;0.6105;11.692;37.7775;22.25
22;08-04-2026;09:09:43;13.4299;0.9499;0.6566;11.272;37.8122;22.5
22;08-04-2026;09:09:43;13.4688;0.9863;0.7434;10.829;37.8263;22.75
22;08-04-2026;09:09:44;13.496;1.0416;0.8867;10.382;37.8277;23.0
22;08-04-2026;09:09:45;13.5084;1.116;1.059;9.9606;37.825;23.25
22;08-04-2026;09:09:45;13.5117;1.1801;1.1156;9.4736;37.8248;23.5
22;08-04-2026;09:09:46;13.5136;1.2294;1.1506;8.9127;37.8248;23.75
22;08-04-2026;09:09:46;13.5145;1.2501;1.2003;8.3625;37.8243;24.0
22;08-04-2026;09:09:47;13.515;1.2679;1.2694;7.8346;37.8238;24.25
22;08-04-2026;09:09:47;13.5156;1.2755;1.3056;7.3729;37.8238;24.5
22;08-04-2026;09:09:48;13.5162;1.2804;1.3299;6.9509;37.8236;24.75
22;08-04-2026;09:09:48;13.5165;1.3048;1.3702;6.5501;37.8231;25.0
22;08-04-2026;09:09:49;13.5168;1.331;1.4078;6.1624;37.8227;25.25
22;08-04-2026;09:09:49;13.5172;1.3401;1.4263;5.8024;37.8225;25.5
22;08-04-2026;09:09:50;13.5175;1.3575;1.4368;5.4765;37.8224;25.75
22;08-04-2026;09:09:50;13.5178;1.4162;1.4343;5.16;37.8222;26.0
22;08-04-2026;09:09:51;13.518;1.5152;1.4251;4.8495;37.8218;26.25
22;08-04-2026;09:09:51;13.5181;1.5525;1.4356;4.5454;37.8214;26.5
22;08-04-2026;09:09:52;13.5181;1.5349;1.4653;4.2604;37.8211;26.75
22;08-04-2026;09:09:52;13.518;1.5056;1.473;4.0032;37.8207;27.0
22;08-04-2026;09:09:53;13.5178;1.4787;1.4331;3.7679;37.8203;27.25
22;08-04-2026;09:09:54;13.5178;1.478;1.4254;3.5462;37.82;27.5
22;08-04-2026;09:09:55;13.5179;1.5124;1.4588;3.334;37.8199;27.75
22;08-04-2026;09:09:55;13.518;1.5529;1.4977;3.135;37.8197;28.0
22;08-04-2026;09:09:56;13.518;1.5912;1.5297;2.9447;37.8195;28.25
22;08-04-2026;09:09:56;13.518;1.6426;1.5548;2.7644;37.8193;28.5
22;08-04-2026;09:09:57;13.518;1.6887;1.5527;2.5915;37.819;28.75
22;08-04-2026;09:09:58;13.518;1.6798;1.5566;2.4295;37.8186;29.0
22;08-04-2026;09:09:58;13.518;1.5959;1.5813;2.2841;37.8184;29.25
22;08-04-2026;09:10:13;13.5183;1.5024;1.5556;2.1471;37.8178;29.5
22;08-04-2026;09:11:17;13.5197;1.3528;1.6492;1.9965;37.8161;29.75
