#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;02-06-2026;09:18:52;19.252;0.0309;0.2662;434.01;37.7498;0.5
22;02-06-2026;09:18:53;19.2413;0.0201;0.2696;385.91;37.7476;0.75
22;02-06-2026;09:18:54;19.2332;0.0158;0.2719;362.41;37.7474;1.0
22;02-06-2026;09:18:54;19.2243;0.0193;0.2726;348.82;37.7465;1.25
22;02-06-2026;09:18:55;19.2156;0.028;0.2734;301.94;37.7448;1.5
22;02-06-2026;09:18:55;19.2081;0.0368;0.2736;279.98;37.7449;1.75
22;02-06-2026;09:18:55;19.2022;0.0428;0.2737;265.65;37.7451;2.0
22;02-06-2026;09:18:56;19.1972;0.0465;0.2742;242.49;37.7455;2.25
22;02-06-2026;09:18:56;19.192;0.0477;0.2747;223.06;37.7457;2.5
22;02-06-2026;09:18:57;19.1853;0.0485;0.2757;204.57;37.7458;2.75
22;02-06-2026;09:18:57;19.1742;0.0492;0.2775;194.02;37.7457;3.0
22;02-06-2026;09:18:57;19.1548;0.0501;0.2792;187.34;37.7461;3.25
22;02-06-2026;09:18:58;19.129;0.0514;0.2805;182.78;37.746;3.5
22;02-06-2026;09:18:58;19.0984;0.0527;0.2809;179.45;37.747;3.75
22;02-06-2026;09:18:58;19.0575;0.0545;0.2797;172.24;37.7506;4.0
22;02-06-2026;09:18:59;19.0051;0.0576;0.2776;165.07;37.7535;4.25
22;02-06-2026;09:18:59;18.9379;0.0597;0.2752;160.62;37.7574;4.5
22;02-06-2026;09:18:59;18.8387;0.0581;0.2729;159.85;37.7691;4.75
22;02-06-2026;09:19:00;18.6847;0.0536;0.2705;160.06;37.7925;5.0
22;02-06-2026;09:19:00;18.4754;0.051;0.2691;157.41;37.8166;5.25
22;02-06-2026;09:19:01;18.2173;0.0512;0.2689;150.37;37.8201;5.5
22;02-06-2026;09:19:01;17.9595;0.0527;0.2688;144.41;37.8118;5.75
22;02-06-2026;09:19:01;17.7247;0.0519;0.2689;140.66;37.8155;6.0
22;02-06-2026;09:19:02;17.5128;0.0476;0.2693;137.83;37.829;6.25
22;02-06-2026;09:19:02;17.335;0.0401;0.2701;134.83;37.8413;6.5
22;02-06-2026;09:19:03;17.1976;0.0387;0.2723;131.76;37.8519;6.75
22;02-06-2026;09:19:03;17.0953;0.0436;0.2758;129.56;37.8559;7.0
22;02-06-2026;09:19:04;17.0167;0.0464;0.2783;128.27;37.8564;7.25
22;02-06-2026;09:19:04;16.9518;0.0479;0.2807;126.93;37.8587;7.5
22;02-06-2026;09:19:04;16.9003;0.049;0.2824;123.99;37.8625;7.75
22;02-06-2026;09:19:05;16.8653;0.0494;0.2843;119.93;37.8776;8.0
22;02-06-2026;09:19:05;16.8464;0.0512;0.2868;117.14;37.9104;8.25
22;02-06-2026;09:19:06;16.8251;0.0499;0.2875;114.63;37.9299;8.5
22;02-06-2026;09:19:06;16.7868;0.0459;0.2867;112.63;37.9303;8.75
22;02-06-2026;09:19:07;16.7249;0.0433;0.2814;109.57;37.9217;9.0
22;02-06-2026;09:19:07;16.6391;0.0417;0.2711;106.65;37.9064;9.25
22;02-06-2026;09:19:08;16.5562;0.0461;0.2658;103.54;37.8963;9.5
22;02-06-2026;09:19:09;16.5026;0.0501;0.2626;98.802;37.8985;9.75
22;02-06-2026;09:19:09;16.4721;0.0488;0.2619;96.687;37.9063;10.0
22;02-06-2026;09:19:10;16.4582;0.0436;0.2633;97.432;37.9194;10.25
22;02-06-2026;09:19:10;16.4504;0.0409;0.2662;98.176;37.9322;10.5
22;02-06-2026;09:19:11;16.4408;0.0412;0.2712;96.685;37.9391;10.75
22;02-06-2026;09:19:11;16.4205;0.0417;0.273;94.58;37.9371;11.0
22;02-06-2026;09:19:12;16.3887;0.0419;0.2701;92.969;37.9332;11.25
22;02-06-2026;09:19:12;16.347;0.0424;0.268;91.402;37.9277;11.5
22;02-06-2026;09:19:12;16.2936;0.0452;0.2694;89.393;37.9172;11.75
22;02-06-2026;09:19:13;16.2315;0.0493;0.271;87.216;37.9061;12.0
22;02-06-2026;09:19:13;16.1603;0.0521;0.2687;85.484;37.899;12.25
22;02-06-2026;09:19:14;16.0828;0.0562;0.2631;84.089;37.8913;12.5
22;02-06-2026;09:19:14;16.0148;0.0541;0.2619;82.282;37.8797;12.75
22;02-06-2026;09:19:15;15.9624;0.0497;0.2627;80.348;37.8777;13.0
22;02-06-2026;09:19:15;15.9164;0.0507;0.2624;78.579;37.8785;13.25
22;02-06-2026;09:19:16;15.8802;0.0539;0.2612;77.088;37.8815;13.5
22;02-06-2026;09:19:16;15.8586;0.0552;0.2608;75.629;37.8904;13.75
22;02-06-2026;09:19:17;15.849;0.0559;0.261;74.251;37.9061;14.0
22;02-06-2026;09:19:17;15.8446;0.0555;0.2607;72.853;37.9252;14.25
22;02-06-2026;09:19:18;15.8379;0.0556;0.2592;71.35;37.9409;14.5
22;02-06-2026;09:19:18;15.8145;0.0585;0.2566;69.929;37.9463;14.75
22;02-06-2026;09:19:19;15.778;0.0581;0.2551;68.616;37.9486;15.0
22;02-06-2026;09:19:19;15.7353;0.0573;0.2543;67.414;37.949;15.25
22;02-06-2026;09:19:20;15.6897;0.0571;0.2551;66.197;37.9505;15.5
22;02-06-2026;09:19:20;15.6455;0.0576;0.2566;64.892;37.9524;15.75
22;02-06-2026;09:19:21;15.6069;0.0601;0.2575;63.593;37.9558;16.0
22;02-06-2026;09:19:21;15.5695;0.065;0.2584;62.324;37.9591;16.25
22;02-06-2026;09:19:22;15.5275;0.0685;0.26;61.098;37.9618;16.5
22;02-06-2026;09:19:22;15.4757;0.0704;0.2629;59.953;37.9642;16.75
22;02-06-2026;09:19:23;15.426;0.0736;0.2643;58.821;37.964;17.0
22;02-06-2026;09:19:23;15.3868;0.0786;0.2632;57.715;37.9683;17.25
22;02-06-2026;09:19:23;15.3598;0.0853;0.2602;56.638;37.9747;17.5
22;02-06-2026;09:19:24;15.3405;0.0906;0.2577;55.573;37.9811;17.75
22;02-06-2026;09:19:24;15.3276;0.0954;0.2558;54.559;37.9865;18.0
22;02-06-2026;09:19:25;15.3183;0.0986;0.2552;53.598;37.9905;18.25
22;02-06-2026;09:19:25;15.3084;0.0997;0.258;52.546;37.9931;18.5
22;02-06-2026;09:19:26;15.2946;0.1;0.2623;51.439;37.9951;18.75
22;02-06-2026;09:19:26;15.275;0.0986;0.2633;50.358;37.9955;19.0
22;02-06-2026;09:19:26;15.255;0.0966;0.2596;49.376;37.9958;19.25
22;02-06-2026;09:19:27;15.2394;0.0948;0.2544;48.465;37.9992;19.5
22;02-06-2026;09:19:27;15.2357;0.0958;0.2518;47.635;38.0089;19.75
22;02-06-2026;09:19:28;15.245;0.0995;0.2526;46.759;38.0257;20.0
22;02-06-2026;09:19:28;15.2573;0.1032;0.2557;45.82;38.0437;20.25
22;02-06-2026;09:19:28;15.2683;0.1084;0.2622;44.842;38.0573;20.5
22;02-06-2026;09:19:29;15.2737;0.1127;0.2675;43.869;38.0674;20.75
22;02-06-2026;09:19:29;15.2722;0.1161;0.2706;42.928;38.073;21.0
22;02-06-2026;09:19:30;15.2589;0.1208;0.2732;42.071;38.0735;21.25
22;02-06-2026;09:19:30;15.2318;0.1268;0.2755;41.26;38.0724;21.5
22;02-06-2026;09:19:31;15.189;0.1358;0.2787;40.449;38.0685;21.75
22;02-06-2026;09:19:31;15.1334;0.1439;0.2821;39.57;38.0597;22.0
22;02-06-2026;09:19:32;15.0762;0.1472;0.2852;38.708;38.0501;22.25
22;02-06-2026;09:19:32;15.0278;0.1511;0.2867;37.876;38.0492;22.5
22;02-06-2026;09:19:33;14.9941;0.1557;0.2839;37.096;38.0539;22.75
22;02-06-2026;09:19:33;14.9721;0.1598;0.2838;36.349;38.0588;23.0
22;02-06-2026;09:19:34;14.9604;0.1671;0.2893;35.561;38.0665;23.25
22;02-06-2026;09:19:34;14.9512;0.1811;0.3007;34.758;38.074;23.5
22;02-06-2026;09:19:35;14.9417;0.2016;0.3182;33.966;38.0795;23.75
22;02-06-2026;09:19:35;14.9322;0.2442;0.3565;33.189;38.084;24.0
22;02-06-2026;09:19:35;14.9223;0.2997;0.4087;32.403;38.0877;24.25
22;02-06-2026;09:19:36;14.9116;0.3561;0.4654;31.56;38.0893;24.5
22;02-06-2026;09:19:37;14.9025;0.4085;0.5274;30.539;38.0904;24.75
22;02-06-2026;09:19:37;14.8954;0.4696;0.6141;29.377;38.0922;25.0
22;02-06-2026;09:19:37;14.8896;0.5326;0.6977;28.149;38.094;25.25
22;02-06-2026;09:19:38;14.8847;0.5924;0.7605;26.916;38.0958;25.5
