#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;29-01-2026;09:59:39;12.0516;0.4667;1.8355;125.13;36.6104;0.5
22;29-01-2026;09:59:40;12.0346;0.4502;1.9042;107.21;36.6684;0.75
22;29-01-2026;09:59:42;12.0266;0.4761;1.8909;104.16;36.6852;1.0
22;29-01-2026;09:59:43;12.0471;0.4861;1.8833;88.199;36.7228;1.25
22;29-01-2026;09:59:44;12.055;0.4968;1.9003;81.892;36.751;1.5
22;29-01-2026;09:59:45;12.0643;0.5153;1.9249;70.865;36.7634;1.75
22;29-01-2026;09:59:46;12.0852;0.5316;1.921;62.577;36.7606;2.0
22;29-01-2026;09:59:46;12.1166;0.5512;1.9019;55.287;36.7564;2.25
22;29-01-2026;09:59:47;12.1442;0.5872;1.8877;49.128;36.7629;2.5
22;29-01-2026;09:59:48;12.1598;0.6032;1.8531;43.959;36.778;2.75
22;29-01-2026;09:59:49;12.1658;0.5911;1.8457;40.396;36.7882;3.0
22;29-01-2026;09:59:49;12.1686;0.5726;1.8521;37.241;36.7972;3.25
22;29-01-2026;09:59:50;12.1702;0.5641;1.8349;34.123;36.8139;3.5
22;29-01-2026;09:59:51;12.1706;0.562;1.8118;31.422;36.8214;3.75
22;29-01-2026;09:59:51;12.169;0.5668;1.7947;29.101;36.8181;4.0
22;29-01-2026;09:59:52;12.1676;0.5698;1.7858;27.116;36.8225;4.25
22;29-01-2026;09:59:53;12.1676;0.5594;1.7702;24.945;36.832;4.5
22;29-01-2026;09:59:54;12.1703;0.5588;1.6673;22.43;36.85;4.75
22;29-01-2026;09:59:54;12.1726;0.5662;1.6907;20.771;36.856;5.0
22;29-01-2026;09:59:55;12.1751;0.5676;1.6572;19.231;36.8772;5.25
22;29-01-2026;09:59:57;12.1773;0.5632;1.607;18.381;36.8915;5.5
22;29-01-2026;09:59:57;12.1789;0.5611;1.666;17.417;36.8975;5.75
22;29-01-2026;09:59:58;12.1807;0.5598;1.7141;16.354;36.8991;6.0
22;29-01-2026;09:59:58;12.1838;0.561;1.7248;15.3;36.9006;6.25
22;29-01-2026;09:59:59;12.1887;0.5657;1.6968;14.233;36.9041;6.5
22;29-01-2026;10:00:00;12.195;0.564;1.6654;13.173;36.9069;6.75
22;29-01-2026;10:00:00;12.2019;0.561;1.6233;12.125;36.9105;7.0
22;29-01-2026;10:00:01;12.2043;0.5623;1.5677;11.195;36.9116;7.25
22;29-01-2026;10:00:02;12.2048;0.5637;1.5452;10.547;36.9119;7.5
22;29-01-2026;10:00:03;12.2085;0.5762;1.5577;9.9879;36.9138;7.75
22;29-01-2026;10:00:03;12.2141;0.5816;1.59;9.4289;36.9162;8.0
22;29-01-2026;10:00:04;12.2256;0.5775;1.6398;8.8842;36.9197;8.25
22;29-01-2026;10:00:05;12.2433;0.5721;1.6706;8.3786;36.9302;8.5
22;29-01-2026;10:00:05;12.2597;0.5681;1.6787;7.9014;36.938;8.75
22;29-01-2026;10:00:05;12.2719;0.5659;1.6716;7.4508;36.9413;9.0
22;29-01-2026;10:00:06;12.2832;0.5647;1.6473;6.9845;36.9446;9.25
22;29-01-2026;10:00:07;12.2983;0.5643;1.6111;6.5213;36.9514;9.5
22;29-01-2026;10:00:07;12.3232;0.5623;1.5667;6.0688;36.9647;9.75
