#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;10-03-2026;10:09:59;13.2847;1.8963;3.9934;144.51;28.6616;0.25
22;10-03-2026;10:10:01;13.2868;2.4606;2.07;100.12;28.7478;0.5
22;10-03-2026;10:11:29;13.302;2.8187;1.5711;69.476;28.8386;0.75
22;10-03-2026;10:11:26;13.3007;2.8781;1.5844;59.527;28.841;1.0
22;10-03-2026;10:11:27;13.2999;2.9732;1.585;49.498;28.8511;1.25
22;10-03-2026;10:11:28;13.2987;3.3323;1.5851;43.329;28.8817;1.5
22;10-03-2026;10:11:29;13.2993;3.8891;1.5939;35.945;28.92;1.75
22;10-03-2026;10:11:30;13.3075;4.2267;1.6216;29.898;29.0415;2.0
22;10-03-2026;10:11:31;13.3274;4.4102;1.6389;26.999;29.2993;2.25
22;10-03-2026;10:11:31;13.3638;4.6127;1.6485;24.938;29.8123;2.5
22;10-03-2026;10:11:32;13.4106;4.7516;1.634;23.283;30.5057;2.75
22;10-03-2026;10:11:32;13.4501;4.8548;1.576;21.766;31.0717;3.0
22;10-03-2026;10:11:33;13.4776;4.899;1.5151;20.652;31.5184;3.25
22;10-03-2026;10:11:33;13.5022;4.8127;1.4749;20.103;32.0222;3.5
22;10-03-2026;10:11:34;13.5281;4.5318;1.4248;20.105;32.7407;3.75
22;10-03-2026;10:11:35;13.5461;4.0656;1.3476;19.982;33.1963;4.0
22;10-03-2026;10:11:35;13.5591;3.8572;1.3327;20.002;33.4732;4.25
22;10-03-2026;10:11:36;13.5692;3.7343;1.3331;19.565;33.6604;4.5
22;10-03-2026;10:11:36;13.5813;3.5033;1.2957;18.586;33.8706;4.75
22;10-03-2026;10:11:37;13.5976;3.0953;1.2119;17.595;34.1457;5.0
22;10-03-2026;10:11:37;13.6146;2.7917;1.1466;16.918;34.396;5.25
22;10-03-2026;10:11:38;13.6312;2.4732;1.0704;16.265;34.6364;5.5
22;10-03-2026;10:11:38;13.645;2.1027;0.9638;15.784;34.9229;5.75
22;10-03-2026;10:11:39;13.65;1.897;0.9124;15.585;35.2444;6.0
22;10-03-2026;10:11:40;13.6525;1.796;0.8958;15.536;35.5425;6.25
22;10-03-2026;10:11:41;13.6554;1.6287;0.8301;15.391;35.7432;6.5
22;10-03-2026;10:11:41;13.6578;1.4022;0.7357;15.017;35.8403;6.75
22;10-03-2026;10:11:42;13.6588;1.1693;0.6513;14.662;35.8984;7.0
22;10-03-2026;10:11:43;13.6584;1.0022;0.5825;14.411;35.9344;7.25
22;10-03-2026;10:11:43;13.6573;0.8815;0.526;14.161;35.9533;7.5
22;10-03-2026;10:11:44;13.6566;0.8329;0.5043;13.973;35.962;7.75
22;10-03-2026;10:11:45;13.6563;0.8262;0.4918;13.921;35.9666;8.0
22;10-03-2026;10:11:45;13.6563;0.8429;0.4827;13.716;35.9685;8.25
22;10-03-2026;10:11:46;13.6562;0.8155;0.4818;13.124;35.9704;8.5
22;10-03-2026;10:11:46;13.656;0.7894;0.4828;12.515;35.9729;8.75
22;10-03-2026;10:11:47;13.6558;0.8037;0.4819;12.092;35.9754;9.0
22;10-03-2026;10:11:47;13.6555;0.8235;0.4797;11.893;35.9777;9.25
22;10-03-2026;10:11:48;13.6549;0.8055;0.4761;11.957;35.9804;9.5
