#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;16-06-2026;09:15:01;19.4268;-0.0183;0.3043;127.68;37.9683;0.75
22;16-06-2026;09:15:16;19.4273;-0.0335;0.2586;243.72;37.9689;1.0
22;16-06-2026;09:15:18;19.4233;0.0044;0.3007;265.0;37.9691;1.25
22;16-06-2026;09:15:19;19.4205;-0.0001;0.2957;379.57;37.9689;1.5
22;16-06-2026;09:15:19;19.4176;0.0171;0.2916;280.88;37.9689;1.75
22;16-06-2026;09:15:20;19.4141;0.018;0.2907;206.86;37.9687;2.0
22;16-06-2026;09:15:20;19.4085;0.0099;0.2902;190.44;37.9681;2.25
22;16-06-2026;09:15:21;19.4012;0.0025;0.2895;171.95;37.9674;2.5
22;16-06-2026;09:15:21;19.3891;0.0024;0.2892;145.8;37.967;2.75
22;16-06-2026;09:15:22;19.3645;0.0078;0.2891;126.86;37.9665;3.0
22;16-06-2026;09:15:22;19.3207;0.0118;0.2883;117.15;37.9648;3.25
22;16-06-2026;09:15:22;19.2328;0.0137;0.2864;116.06;37.9551;3.5
22;16-06-2026;09:15:23;19.0922;0.0145;0.2845;117.61;37.9328;3.75
22;16-06-2026;09:15:23;18.886;0.0146;0.2837;120.95;37.8954;4.0
22;16-06-2026;09:15:24;18.6788;0.0142;0.2835;131.63;37.8757;4.25
22;16-06-2026;09:15:24;18.5221;0.0142;0.2835;145.88;37.8772;4.5
22;16-06-2026;09:15:24;18.3934;0.0129;0.2834;150.15;37.8869;4.75
22;16-06-2026;09:15:25;18.2986;0.0102;0.2831;161.98;37.9041;5.0
22;16-06-2026;09:15:26;18.2293;0.0089;0.283;188.68;37.9169;5.25
22;16-06-2026;09:15:26;18.1863;0.0078;0.2831;212.42;37.9203;5.5
22;16-06-2026;09:15:26;18.1508;0.0058;0.2827;228.85;37.9229;5.75
22;16-06-2026;09:15:27;18.1163;0.0041;0.2818;232.44;37.9249;6.0
22;16-06-2026;09:15:27;18.0805;0.0026;0.2803;231.25;37.9258;6.25
22;16-06-2026;09:15:27;18.0452;0.0053;0.2792;241.48;37.9301;6.5
22;16-06-2026;09:15:28;18.0105;0.011;0.2794;257.48;37.9326;6.75
22;16-06-2026;09:15:28;17.9734;0.0131;0.2804;273.57;37.9327;7.0
22;16-06-2026;09:15:29;17.9301;0.0126;0.2828;268.3;37.9294;7.25
22;16-06-2026;09:15:29;17.8837;0.0118;0.2867;248.97;37.9256;7.5
22;16-06-2026;09:15:29;17.8389;0.0104;0.2892;246.37;37.9276;7.75
22;16-06-2026;09:15:30;17.7982;0.0092;0.2886;250.49;37.9305;8.0
22;16-06-2026;09:15:30;17.7588;0.0095;0.2865;242.8;37.9315;8.25
22;16-06-2026;09:15:30;17.7173;0.0115;0.2855;228.22;37.9303;8.5
22;16-06-2026;09:15:31;17.6686;0.0141;0.2865;213.51;37.9261;8.75
22;16-06-2026;09:15:31;17.6147;0.018;0.2889;196.18;37.9219;9.0
22;16-06-2026;09:15:31;17.5426;0.0227;0.2901;175.24;37.9355;9.25
22;16-06-2026;09:15:32;17.4298;0.0265;0.2881;164.88;37.9419;9.5
22;16-06-2026;09:15:32;17.29;0.0288;0.2871;158.1;37.9235;9.75
22;16-06-2026;09:15:33;17.1377;0.0313;0.2894;152.27;37.8964;10.0
22;16-06-2026;09:15:33;16.9858;0.035;0.2948;148.44;37.8814;10.25
22;16-06-2026;09:15:33;16.8378;0.0407;0.304;146.32;37.8875;10.5
22;16-06-2026;09:15:34;16.6986;0.0475;0.3113;145.53;37.9033;10.75
22;16-06-2026;09:15:34;16.5732;0.055;0.3167;146.49;37.9104;11.0
22;16-06-2026;09:15:35;16.4667;0.0625;0.3231;145.39;37.9137;11.25
22;16-06-2026;09:15:35;16.3681;0.0715;0.3346;140.52;37.9206;11.5
22;16-06-2026;09:15:35;16.2719;0.0804;0.3501;135.45;37.9266;11.75
22;16-06-2026;09:15:36;16.1778;0.0862;0.3567;134.87;37.9297;12.0
22;16-06-2026;09:15:36;16.0872;0.0902;0.3556;139.37;37.9283;12.25
22;16-06-2026;09:15:36;16.0038;0.0927;0.3529;142.4;37.9268;12.5
22;16-06-2026;09:15:37;15.9327;0.0913;0.3485;140.8;37.9335;12.75
22;16-06-2026;09:15:37;15.8701;0.0849;0.3404;135.71;37.9439;13.0
22;16-06-2026;09:15:38;15.8151;0.0753;0.3296;130.03;37.9483;13.25
22;16-06-2026;09:15:38;15.7644;0.0673;0.3212;126.17;37.9491;13.5
22;16-06-2026;09:15:38;15.7168;0.0583;0.3126;124.12;37.9505;13.75
22;16-06-2026;09:15:39;15.6709;0.0484;0.3032;123.33;37.9536;14.0
22;16-06-2026;09:15:39;15.6244;0.0418;0.2953;121.07;37.9585;14.25
22;16-06-2026;09:15:40;15.5752;0.0384;0.2878;118.09;37.9648;14.5
22;16-06-2026;09:15:40;15.5231;0.0367;0.2824;115.72;37.965;14.75
22;16-06-2026;09:15:40;15.477;0.0363;0.2793;114.43;37.9592;15.0
22;16-06-2026;09:15:40;15.4363;0.0359;0.2762;113.32;37.9572;15.25
22;16-06-2026;09:15:41;15.3998;0.0357;0.2735;112.54;37.9573;15.5
22;16-06-2026;09:15:41;15.3687;0.0356;0.2716;112.23;37.9612;15.75
22;16-06-2026;09:15:41;15.3435;0.0336;0.27;111.72;37.9689;16.0
22;16-06-2026;09:15:42;15.3232;0.0272;0.268;110.14;37.9805;16.25
22;16-06-2026;09:15:42;15.2937;0.0256;0.2657;108.85;37.9828;16.5
22;16-06-2026;09:15:43;15.2589;0.0277;0.2632;107.29;37.9792;16.75
22;16-06-2026;09:15:43;15.2224;0.0299;0.2607;105.29;37.977;17.0
22;16-06-2026;09:15:43;15.1847;0.0324;0.2573;103.34;37.9771;17.25
22;16-06-2026;09:15:44;15.1479;0.0354;0.2524;101.59;37.9786;17.5
22;16-06-2026;09:15:44;15.1151;0.0371;0.2493;99.546;37.9839;17.75
22;16-06-2026;09:15:45;15.0928;0.0385;0.2516;96.561;37.9892;18.0
22;16-06-2026;09:15:45;15.0782;0.0399;0.2549;95.373;37.9955;18.25
22;16-06-2026;09:15:46;15.0632;0.0402;0.2585;96.656;38.0002;18.5
22;16-06-2026;09:15:46;15.0472;0.0406;0.2632;97.632;38.0032;18.75
22;16-06-2026;09:15:46;15.0327;0.0413;0.2673;96.119;38.0058;19.0
22;16-06-2026;09:15:47;15.0217;0.0433;0.2713;92.93;38.0104;19.25
22;16-06-2026;09:15:47;15.012;0.0458;0.2766;90.072;38.0156;19.5
22;16-06-2026;09:15:47;15.0032;0.0488;0.2821;87.57;38.0214;19.75
22;16-06-2026;09:15:48;14.9954;0.0531;0.288;86.141;38.0279;20.0
22;16-06-2026;09:15:48;14.9887;0.0587;0.2958;85.584;38.034;20.25
22;16-06-2026;09:15:48;14.9832;0.0638;0.3042;84.722;38.0387;20.5
22;16-06-2026;09:15:49;14.9788;0.0699;0.3158;83.13;38.0425;20.75
22;16-06-2026;09:15:49;14.9759;0.0765;0.331;80.696;38.0456;21.0
22;16-06-2026;09:15:50;14.974;0.0834;0.3457;78.236;38.0487;21.25
22;16-06-2026;09:15:50;14.9732;0.094;0.3668;76.292;38.0519;21.5
22;16-06-2026;09:15:50;14.9735;0.1079;0.3957;74.701;38.0557;21.75
22;16-06-2026;09:15:50;14.9748;0.1216;0.4228;73.26;38.0605;22.0
22;16-06-2026;09:15:51;14.9772;0.1352;0.447;71.841;38.0664;22.25
22;16-06-2026;09:15:51;14.9804;0.156;0.4822;70.12;38.0731;22.5
22;16-06-2026;09:15:52;14.9841;0.1827;0.5257;68.172;38.0785;22.75
22;16-06-2026;09:15:52;14.9874;0.2183;0.5779;66.212;38.0801;23.0
22;16-06-2026;09:15:52;14.9889;0.2509;0.6227;64.107;38.0814;23.25
22;16-06-2026;09:15:53;14.9891;0.2711;0.648;62.003;38.0847;23.5
22;16-06-2026;09:15:53;14.9889;0.2945;0.6737;59.762;38.0871;23.75
22;16-06-2026;09:15:53;14.9887;0.3182;0.6995;57.206;38.089;24.0
22;16-06-2026;09:15:54;14.9886;0.3426;0.7257;54.408;38.0907;24.25
22;16-06-2026;09:15:54;14.9887;0.3834;0.7682;51.552;38.0922;24.5
22;16-06-2026;09:15:55;14.9892;0.4576;0.8424;48.883;38.0933;24.75
22;16-06-2026;09:15:55;14.9887;0.5019;0.8754;46.439;38.0941;25.0
22;16-06-2026;09:15:56;14.9869;0.5201;0.8767;44.207;38.0941;25.25
22;16-06-2026;09:15:56;14.9854;0.5378;0.8862;42.046;38.0939;25.5
22;16-06-2026;09:15:56;14.9842;0.5649;0.9145;39.932;38.0941;25.75
22;16-06-2026;09:15:57;14.983;0.5909;0.9412;37.85;38.0947;26.0
22;16-06-2026;09:15:57;14.9816;0.6051;0.9476;35.837;38.0958;26.25
22;16-06-2026;09:15:57;14.9797;0.6176;0.9484;33.843;38.0972;26.5
22;16-06-2026;09:15:58;14.9774;0.6327;0.9584;31.935;38.0987;26.75
22;16-06-2026;09:15:58;14.9755;0.6636;0.9989;30.169;38.1;27.0
22;16-06-2026;09:15:59;14.9743;0.7172;1.0792;28.335;38.101;27.25
22;16-06-2026;09:15:59;14.9736;0.7829;1.2186;26.256;38.1016;27.5
22;16-06-2026;09:15:59;14.9733;0.8711;1.4477;23.982;38.1021;27.75
22;16-06-2026;09:16:00;14.9732;0.9824;1.7617;21.598;38.1026;28.0
22;16-06-2026;09:16:00;14.9732;1.0758;2.0444;19.303;38.1031;28.25
22;16-06-2026;09:16:01;14.9733;1.1706;2.3713;17.244;38.1032;28.5
22;16-06-2026;09:16:01;14.9735;1.2471;2.6422;15.461;38.1032;28.75
22;16-06-2026;09:16:02;14.9735;1.2809;2.7488;13.798;38.1032;29.0
22;16-06-2026;09:16:02;14.9738;1.3024;2.7996;12.225;38.1032;29.25
22;16-06-2026;09:16:02;14.9745;1.3167;2.8102;10.769;38.1035;29.5
22;16-06-2026;09:16:14;14.9817;1.3216;2.8426;9.5902;38.1035;29.75
