#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;20-05-2026;09:21:59;16.2212;0.1528;0.4842;598.28;37.6283;0.75
22;20-05-2026;09:22:00;16.1857;0.1389;0.5002;507.74;37.6263;1.0
22;20-05-2026;09:22:00;16.1177;0.153;0.508;488.72;37.627;1.25
22;20-05-2026;09:22:01;16.0053;0.1808;0.5128;506.2;37.6201;1.5
22;20-05-2026;09:22:01;15.8876;0.2197;0.5124;504.86;37.6161;1.75
22;20-05-2026;09:22:02;15.8095;0.2457;0.51;451.12;37.6314;2.0
22;20-05-2026;09:22:03;15.7599;0.2404;0.5068;406.04;37.6462;2.25
22;20-05-2026;09:22:03;15.7211;0.2289;0.503;404.08;37.6566;2.5
22;20-05-2026;09:22:04;15.684;0.2151;0.497;394.3;37.6637;2.75
22;20-05-2026;09:22:04;15.6549;0.1994;0.494;361.4;37.6691;3.0
22;20-05-2026;09:22:05;15.6356;0.1875;0.5065;332.47;37.6744;3.25
22;20-05-2026;09:22:05;15.6199;0.1812;0.5205;314.44;37.6782;3.5
22;20-05-2026;09:22:06;15.6045;0.1834;0.5193;294.16;37.6811;3.75
22;20-05-2026;09:22:06;15.59;0.1887;0.514;285.7;37.6849;4.0
22;20-05-2026;09:22:07;15.5755;0.1947;0.5102;271.58;37.6899;4.25
22;20-05-2026;09:22:08;15.5557;0.2054;0.508;273.59;37.697;4.5
22;20-05-2026;09:22:08;15.5292;0.224;0.5066;256.04;37.7036;4.75
22;20-05-2026;09:22:09;15.5025;0.2388;0.5087;237.81;37.7107;5.0
22;20-05-2026;09:22:09;15.4783;0.2565;0.5144;223.94;37.7183;5.25
22;20-05-2026;09:22:10;15.4595;0.2672;0.5122;213.77;37.7246;5.5
22;20-05-2026;09:22:10;15.4463;0.2736;0.5047;205.01;37.7289;5.75
22;20-05-2026;09:22:11;15.4368;0.2795;0.5004;197.77;37.731;6.0
22;20-05-2026;09:22:11;15.4297;0.2858;0.4984;184.91;37.733;6.25
22;20-05-2026;09:22:12;15.4239;0.2949;0.4975;180.94;37.7352;6.5
22;20-05-2026;09:22:12;15.4182;0.3098;0.4969;179.12;37.7376;6.75
22;20-05-2026;09:22:13;15.4124;0.317;0.496;169.38;37.7393;7.0
22;20-05-2026;09:22:14;15.4069;0.3226;0.4939;163.32;37.7411;7.25
22;20-05-2026;09:22:14;15.4015;0.3319;0.4881;161.48;37.7434;7.5
22;20-05-2026;09:22:15;15.3945;0.349;0.4871;155.35;37.7466;7.75
22;20-05-2026;09:22:15;15.3868;0.3709;0.4972;149.51;37.7504;8.0
22;20-05-2026;09:22:16;15.3778;0.3848;0.5036;144.46;37.7542;8.25
22;20-05-2026;09:22:16;15.3651;0.3914;0.5062;138.51;37.758;8.5
22;20-05-2026;09:22:17;15.3459;0.4014;0.5076;133.4;37.7642;8.75
22;20-05-2026;09:22:17;15.3208;0.4309;0.5056;127.61;37.7728;9.0
22;20-05-2026;09:22:18;15.2948;0.469;0.5012;122.56;37.7831;9.25
22;20-05-2026;09:22:19;15.2716;0.4847;0.4974;119.13;37.7916;9.5
22;20-05-2026;09:22:19;15.2559;0.5051;0.4985;114.29;37.7978;9.75
22;20-05-2026;09:22:20;15.2459;0.5282;0.5019;108.96;37.8027;10.0
22;20-05-2026;09:22:20;15.2383;0.5466;0.5036;104.9;37.8065;10.25
22;20-05-2026;09:22:21;15.2313;0.5704;0.5038;100.93;37.8098;10.5
22;20-05-2026;09:22:21;15.2242;0.5924;0.4992;97.56;37.8132;10.75
22;20-05-2026;09:22:22;15.2175;0.6144;0.4866;96.578;37.8167;11.0
22;20-05-2026;09:22:23;15.2089;0.6519;0.4875;92.967;37.8209;11.25
22;20-05-2026;09:22:24;15.1973;0.6722;0.4901;90.657;37.8261;11.5
22;20-05-2026;09:22:24;15.1847;0.6759;0.4908;86.546;37.8317;11.75
