// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:39
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_2_2026-06-16T07-08-09_to_2026-06-16T07-12-08.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [30.625  0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-06-16T07:11:11.500,    nan,    nan,    nan,    9.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    10.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    10.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    11.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    11.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    12.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    12.75,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    13.25,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    14.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    14.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    15.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    16.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    16.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    17.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    17.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    18.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    19.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    19.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    20.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    21.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    21.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    22.25,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.75,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.75,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    26.75,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    27.25,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    28.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    28.5,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.0,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.25,    nan,    nan,    d
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.5,    nan,    nan,    d
2026-06-16T07:12:07.000,    50.8182487487793,    19.384551393100992,    101.68737030029297,    0.75,    37.94489708990901,    27.175461927188053,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    1.0,    nan,    nan,    u
2026-06-16T07:12:06.500,    50.8330078125,    19.372947389492765,    79.59974670410156,    1.25,    37.96769792939353,    27.195967951846796,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    1.5,    nan,    nan,    u
2026-06-16T07:12:06.000,    50.823486328125,    19.362417298951186,    68.78392028808594,    1.75,    37.96912356483451,    27.199850360803794,    u
2026-06-16T07:12:05.500,    50.81517028808594,    19.334876103093848,    63.7461051940918,    2.0,    37.98714002973741,    27.22088209323192,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    2.25,    nan,    nan,    u
2026-06-16T07:12:05.000,    50.76981735229492,    19.258207409875467,    60.85186004638672,    2.5,    38.01896219874959,    27.26535293026336,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    2.75,    nan,    nan,    u
2026-06-16T07:12:04.500,    50.76140594482422,    19.07612216065172,    59.68642044067383,    3.0,    38.179145361019046,    27.43548786999554,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    3.25,    nan,    nan,    u
2026-06-16T07:12:04.000,    50.65449905395508,    18.71969854319468,    62.0426025390625,    3.5,    38.418879023191735,    27.71147193976867,    u
2026-06-16T07:12:03.500,    50.10045623779297,    18.367929435684346,    66.74449157714844,    3.75,    38.27232663748579,    27.689568714099778,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    4.0,    nan,    nan,    u
2026-06-16T07:12:03.000,    49.653839111328125,    18.239341141772456,    72.74922180175781,    4.25,    38.00752143300158,    27.51943970309094,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    4.5,    nan,    nan,    u
2026-06-16T07:12:02.500,    49.6088981628418,    18.172250375850126,    87.8225326538086,    4.75,    38.03105288927514,    27.554479452874602,    u
2026-06-16T07:12:02.000,    49.51808166503906,    18.126824652659707,    108.12818908691406,    5.0,    37.99479304944008,    27.53819696773462,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    5.25,    nan,    nan,    u
2026-06-16T07:12:01.500,    49.46587371826172,    18.089041448547505,    168.41888427734375,    5.5,    37.9847268318126,    27.54003591059427,    u
2026-06-16T07:12:01.000,    49.47013473510742,    18.039676826563664,    210.58111572265625,    5.75,    38.03429009638048,    27.590479525892988,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    6.0,    nan,    nan,    u
2026-06-16T07:12:00.500,    49.40431213378906,    17.98580445162952,    185.15663146972656,    6.25,    38.027392414900625,    27.598771537030643,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    6.5,    nan,    nan,    u
2026-06-16T07:12:00.000,    49.362464904785156,    17.922135324799456,    231.2451171875,    6.75,    38.05043554743042,    27.632446731917753,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    7.0,    nan,    nan,    u
2026-06-16T07:11:59.500,    49.232852935791016,    17.83231355168391,    254.11598205566406,    7.25,    38.02174958487627,    27.632971823359867,    u
2026-06-16T07:11:59.000,    49.198734283447266,    17.763880930491723,    217.20596313476562,    7.5,    38.056027588542506,    27.676368750923302,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    7.75,    nan,    nan,    u
2026-06-16T07:11:58.500,    49.10979461669922,    17.707252510939725,    274.2003173828125,    8.0,    38.03150384687185,    27.671694353806288,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    8.25,    nan,    nan,    u
2026-06-16T07:11:58.000,    48.99529266357422,    17.64458741201088,    238.0464324951172,    8.5,    37.99026301544479,    27.655664628931163,    u
2026-06-16T07:11:57.500,    48.95815658569336,    17.546546951518394,    273.0739440917969,    8.75,    38.0497554838431,    27.725636441980896,    u
2026-06-16T07:11:57.000,    48.95710372924805,    17.46098878234625,    236.62318420410156,    9.0,    38.12936916947063,    27.807896905865846,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    9.25,    nan,    nan,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    9.5,    nan,    nan,    u
2026-06-16T07:11:56.500,    48.486324310302734,    17.155864002532326,    260.9140625,    9.75,    38.0033506563133,    27.786135753319968,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    10.0,    nan,    nan,    u
2026-06-16T07:11:56.000,    48.48630905151367,    16.850362900295295,    199.99415588378906,    10.25,    38.29363723028024,    28.083408185635335,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    10.5,    nan,    nan,    u
2026-06-16T07:11:55.500,    48.18387222290039,    16.538184251869097,    186.275390625,    10.75,    38.323239593397524,    28.181312122432246,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    11.0,    nan,    nan,    u
2026-06-16T07:11:55.000,    47.85464859008789,    16.333497344050556,    229.9588623046875,    11.25,    38.224797329014926,    28.154395321645325,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    11.5,    nan,    nan,    u
2026-06-16T07:11:54.500,    47.63862991333008,    16.156245754333213,    191.21592712402344,    11.75,    38.20090542044701,    28.177957124931936,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    12.0,    nan,    nan,    u
2026-06-16T07:11:54.000,    47.30404281616211,    16.04499299696181,    148.91159057617188,    12.25,    38.00582323465118,    28.053973964700845,    u
2026-06-16T07:11:53.500,    47.22652053833008,    15.927384966867976,    163.39585876464844,    12.5,    38.04874496269045,    28.114541289125782,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    12.75,    nan,    nan,    u
2026-06-16T07:11:53.000,    47.187564849853516,    15.776943382807076,    163.16732788085938,    13.0,    38.15858940166284,    28.234182384540645,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    13.25,    nan,    nan,    u
2026-06-16T07:11:52.500,    47.059486389160156,    15.680142836179584,    129.01815795898438,    13.5,    38.135626326479915,    28.23895317449137,    u
2026-06-16T07:11:52.000,    46.950069427490234,    15.644248356693424,    136.10659790039062,    13.75,    38.07055492042083,    28.197128400256588,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    14.0,    nan,    nan,    u
2026-06-16T07:11:51.500,    46.90800476074219,    15.547005325905047,    130.14633178710938,    14.25,    38.126362950667534,    28.262563041118028,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    14.5,    nan,    nan,    u
2026-06-16T07:11:51.000,    46.83214569091797,    15.423992023454048,    95.94219970703125,    14.75,    38.176417887372175,    28.329414318281124,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    15.0,    nan,    nan,    u
2026-06-16T07:11:50.500,    46.672157287597656,    15.349793406552635,    88.32581329345703,    15.25,    38.10176305432557,    28.288850837634754,    u
2026-06-16T07:11:50.000,    46.59703063964844,    15.318767399177887,    82.0556640625,    15.5,    38.06282613664996,    28.26592393629676,    u
2026-06-16T07:11:49.500,    46.57206344604492,    15.286155400564894,    72.75963592529297,    15.75,    38.071517562273165,    28.280067101109353,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    16.0,    nan,    nan,    u
2026-06-16T07:11:49.000,    46.55534744262695,    15.23568421206437,    66.70210266113281,    16.25,    38.10518346794118,    28.31752540491175,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    16.5,    nan,    nan,    u
2026-06-16T07:11:48.500,    46.52122497558594,    15.164142772438936,    66.30470275878906,    16.75,    38.14340615881834,    28.363266467032417,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    17.0,    nan,    nan,    u
2026-06-16T07:11:48.000,    46.437416076660156,    15.10912690020632,    64.39689636230469,    17.25,    38.11968137814037,    28.357444108716436,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    17.5,    nan,    nan,    u
2026-06-16T07:11:47.500,    46.366939544677734,    15.075207829591818,    60.549827575683594,    17.75,    38.08761404100761,    28.34038669905226,    u
2026-06-16T07:11:47.000,    46.34415054321289,    15.064106446690857,    61.26145553588867,    18.0,    38.07730190843431,    28.334947172543934,    u
2026-06-16T07:11:46.500,    46.33868408203125,    15.049269106355496,    63.30195999145508,    18.25,    38.086625605591294,    28.34549945945014,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    18.5,    nan,    nan,    u
2026-06-16T07:11:46.000,    46.331451416015625,    15.029386599780992,    59.88157653808594,    18.75,    38.09918243779915,    28.359688395903277,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    19.0,    nan,    nan,    u
2026-06-16T07:11:45.500,    46.312381744384766,    15.001841434976086,    55.02528762817383,    19.25,    38.10826358842874,    28.372922043486824,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    19.5,    nan,    nan,    u
2026-06-16T07:11:45.000,    46.2956657409668,    14.992605286766775,    53.04660415649414,    19.75,    38.10165725353378,    28.36991902944942,    u
2026-06-16T07:11:44.500,    46.2919807434082,    14.985389405395836,    55.15364456176758,    20.0,    38.10521183586106,    28.374294220652928,    u
2026-06-16T07:11:44.000,    46.293338775634766,    14.977020875317976,    53.28163146972656,    20.25,    38.1145037841253,    28.38336039309479,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    20.5,    nan,    nan,    u
2026-06-16T07:11:43.500,    46.29412841796875,    14.97411895787809,    50.76597595214844,    20.75,    38.11784960314704,    28.386613209390816,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    21.0,    nan,    nan,    u
2026-06-16T07:11:43.000,    46.30154037475586,    14.975462646223605,    50.391719818115234,    21.25,    38.123177106639176,    28.39043902679373,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    21.5,    nan,    nan,    u
2026-06-16T07:11:42.500,    46.308387756347656,    14.979115599999204,    50.40581512451172,    21.75,    38.1257449996846,    28.391613591697023,    u
2026-06-16T07:11:42.000,    46.32326126098633,    14.98465484532062,    49.114173889160156,    22.0,    38.13389884078452,    28.39667323738263,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    22.25,    nan,    nan,    u
2026-06-16T07:11:41.500,    46.34920120239258,    14.98750122031197,    49.19770431518555,    22.5,    38.15494283829794,    28.412284591294338,    u
2026-06-16T07:11:41.000,    46.35093307495117,    14.989509277045727,    50.29623794555664,    22.75,    38.15441942434372,    28.411440974897687,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.0,    nan,    nan,    u
2026-06-16T07:11:40.500,    46.3482551574707,    14.988157654064707,    46.629608154296875,    23.25,    38.153043197316705,    28.41070106487109,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.5,    nan,    nan,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    23.75,    nan,    nan,    u
2026-06-16T07:11:40.000,    46.34687042236328,    14.986618042225018,    42.03366470336914,    24.0,    38.153032773326416,    28.411058585332512,    u
2026-06-16T07:11:39.500,    46.34903335571289,    14.986314086942002,    39.39289474487305,    24.25,    38.15516602078778,    28.412786340173398,    u
2026-06-16T07:11:39.000,    46.34807205200195,    14.986408691387624,    41.301055908203125,    24.5,    38.15411219247263,    28.41195750666816,    u
2026-06-16T07:11:38.500,    46.35066604614258,    14.985531006008387,    39.656490325927734,    24.75,    38.157216485657514,    28.41456300255254,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.0,    nan,    nan,    u
2026-06-16T07:11:38.000,    46.349220275878906,    14.983221435919404,    34.95640563964844,    25.25,    38.15788770852461,    28.415621183259645,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.5,    nan,    nan,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    25.75,    nan,    nan,    u
2026-06-16T07:11:37.500,    46.3491325378418,    14.980557861737907,    31.47455596923828,    26.0,    38.16016061326747,    28.417995166565788,    u
2026-06-16T07:11:37.000,    46.3489875793457,    14.979371948400512,    29.52010154724121,    26.25,    38.16103675493017,    28.41895031098875,    u
2026-06-16T07:11:36.500,    46.34957504272461,    14.977862243889831,    27.542503356933594,    26.5,    38.16293234513588,    28.420763118014975,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    26.75,    nan,    nan,    u
2026-06-16T07:11:36.000,    46.344970703125,    14.976583557319827,    25.36928367614746,    27.0,    38.1597501463869,    28.418609107374323,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    27.25,    nan,    nan,    u
2026-06-16T07:11:35.500,    46.348331451416016,    14.978192748734728,    23.402896881103516,    27.5,    38.161080306186534,    28.419289386765286,    u
2026-06-16T07:11:35.000,    46.34790802001953,    14.981973265996203,    21.445911407470703,    27.75,    38.15678769293823,    28.415141216996517,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    28.0,    nan,    nan,    u
2026-06-16T07:11:34.500,    46.35319900512695,    14.98499633744359,    18.543704986572266,    28.25,    38.158510240076204,    28.415806490513887,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    28.5,    nan,    nan,    u
2026-06-16T07:11:34.000,    46.35847473144531,    14.987370605114847,    16.23198890686035,    28.75,    38.160902520567085,    28.417130768570814,    u
2026-06-16T07:11:33.250,    46.369346618652344,    14.98927795398049,    14.51221227645874,    29.0,    38.16895356905772,    28.42292496522475,    u
2026-06-16T07:11:22.750,    46.36215019226074,    14.985682068043388,    13.296416282653809,    29.25,    38.165673538190276,    28.4212152433646,    u
2026-06-16T07:11:22.482,    46.36269038064139,    14.9833340018522,    12.27587594304766,    29.5,    38.16838566840197,    28.423843981321358,    u
2026-06-16T07:11:21.625,    46.35996150970459,    14.981428095517913,    11.63729461034139,    29.75,    38.16766280787291,    28.423720498793596,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.0,    nan,    nan,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.25,    nan,    nan,    u
2026-06-16T07:11:11.500,    nan,    nan,    nan,    30.5,    nan,    nan,    u
